Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.12.1.12.20.00.02.031,Pemeliharaan rutin/berkala perlengkapan dan peralatan gedung kantor dan rumah dinas,80000000,
1.12.1.12.20.00.02.031.5.2.2,Belanja Barang Dan Jasa,80000000,
1.12.1.12.20.00.05,Program peningkatan kapasitas sumber daya aparatur,54319825,
1.12.1.12.20.00.05.003,"Bimbingan teknis workshop, seminar, lokakarya",10000000,
1.12.1.12.20.00.05.003.5.2.2,Belanja Barang Dan Jasa,10000000,
1.12.1.12.20.00.05.006,Pengelolaan kepegawaian,29817375,
1.12.1.12.20.00.05.006.5.2.1,Belanja Pegawai,15322500,
1.12.1.12.20.00.05.006.5.2.2,Belanja Barang Dan Jasa,14494875,
1.12.1.12.20.00.05.008,Pengelolaan dokumen penilaian angka kredit jabatan fungsional,14502450,
1.12.1.12.20.00.05.008.5.2.1,Belanja Pegawai,11115000,
1.12.1.12.20.00.05.008.5.2.2,Belanja Barang Dan Jasa,3387450,
1.12.1.12.20.00.06,Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan,232576175,
1.12.1.12.20.00.06.001,Penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja SKPD,42564875,
1.12.1.12.20.00.06.001.5.2.1,Belanja Pegawai,27270000,
1.12.1.12.20.00.06.001.5.2.2,Belanja Barang Dan Jasa,15294875,
1.12.1.12.20.00.06.002,Penyusunan laporan keuangan dan realisasi keuangan,86669850,
1.12.1.12.20.00.06.002.5.2.1,Belanja Pegawai,49500000,
1.12.1.12.20.00.06.002.5.2.2,Belanja Barang Dan Jasa,37169850,
1.12.1.12.20.00.06.005,Penyusunan perencanaan kerja SKPD,33915500,
1.12.1.12.20.00.06.005.5.2.1,Belanja Pegawai,18648000,
1.12.1.12.20.00.06.005.5.2.2,Belanja Barang Dan Jasa,15267500,
1.12.1.12.20.00.06.012,Penyusunan laporan realisasi keuangan dan kinerja SKPD,32534500,
1.12.1.12.20.00.06.012.5.2.1,Belanja Pegawai,17734500,
1.12.1.12.20.00.06.012.5.2.2,Belanja Barang Dan Jasa,14800000,
1.12.1.12.20.00.06.013,Penyusunan pengendalian dan evaluasi perencanaan SKPD,36891450,
1.12.1.12.20.00.06.013.5.2.1,Belanja Pegawai,22914000,
1.12.1.12.20.00.06.013.5.2.2,Belanja Barang Dan Jasa,13977450,
1.12.1.12.20.00.15,Program Keluarga Berencana,1457221575,
1.12.1.12.20.00.15.001,Penyediaan Pelayanan KB dan Alat Kontrasepsi bagi Keluarga Miskin,892043100,
1.12.1.12.20.00.15.001.5.2.1,Belanja Pegawai,27993600,
1.12.1.12.20.00.15.001.5.2.2,Belanja Barang Dan Jasa,483890975,
1.12.1.12.20.00.15.001.5.2.3,Belanja Modal,380158525,
1.12.1.12.20.00.15.002,Pelayanan KIE,147658000,
1.12.1.12.20.00.15.002.5.2.1,Belanja Pegawai,10098000,
1.12.1.12.20.00.15.002.5.2.2,Belanja Barang Dan Jasa,137560000,
1.12.1.12.20.00.15.004,Promosi Pelayanan Khiba,47684000,
1.12.1.12.20.00.15.004.5.2.1,Belanja Pegawai,3474000,
1.12.1.12.20.00.15.004.5.2.2,Belanja Barang Dan Jasa,44210000,
1.12.1.12.20.00.15.005,Pembinaan Keluarga Berencana,190644000,
1.12.1.12.20.00.15.005.5.2.1,Belanja Pegawai,8424000,
1.12.1.12.20.00.15.005.5.2.2,Belanja Barang Dan Jasa,182220000,
1.12.1.12.20.00.15.014,pelayanan KB-KR dan pengembangan jaringan kerja,137742000,
1.12.1.12.20.00.15.014.5.2.1,Belanja Pegawai,15552000,
1.12.1.12.20.00.15.014.5.2.2,Belanja Barang Dan Jasa,122190000,
1.12.1.12.20.00.15.015,Pelayanan dan pembinaan kelompok KB Pria,41450475,
1.12.1.12.20.00.15.015.5.2.1,Belanja Pegawai,5463000,
1.12.1.12.20.00.15.015.5.2.2,Belanja Barang Dan Jasa,35987475,
1.12.1.12.20.00.16,Program Kesehatan Reproduksi Remaja,200014475,
1.12.1.12.20.00.16.001,Advokasi dan KIE tentang Kesehatan Reproduksi Remaja (KRR),34361475,
1.12.1.12.20.00.16.001.5.2.1,Belanja Pegawai,6192000,
1.12.1.12.20.00.16.001.5.2.2,Belanja Barang Dan Jasa,28169475,
1.12.1.12.20.00.16.002,Memperkuat dukungan dan partisipasi masyarakat,165653000,
1.12.1.12.20.00.16.002.5.2.1,Belanja Pegawai,51699000,
1.12.1.12.20.00.16.002.5.2.2,Belanja Barang Dan Jasa,113954000,
1.12.1.12.20.00.17,Program pelayanan kontrasepsi,248881000,
1.12.1.12.20.00.17.001,Pelayanan konseling KB,109476000,
1.12.1.12.20.00.17.001.5.2.1,Belanja Pegawai,9216000,
1.12.1.12.20.00.17.001.5.2.2,Belanja Barang Dan Jasa,100260000,
1.12.1.12.20.00.17.004,Pelayanan KB medis operasi,139405000,
1.12.1.12.20.00.17.004.5.2.1,Belanja Pegawai,54321000,
1.12.1.12.20.00.17.004.5.2.2,Belanja Barang Dan Jasa,85084000,
1.12.1.12.20.00.18,Program pembinaan peran serta masyarakat dalam pelayanan KB/KR yang madiri,1109803975,
1.12.1.12.20.00.18.002,Pembinaan BKS,373459975,
1.12.1.12.20.00.18.002.5.2.1,Belanja Pegawai,49635000,
1.12.1.12.20.00.18.002.5.2.2,Belanja Barang Dan Jasa,323824975,
1.12.1.12.20.00.18.004,Penyelenggaraan kelompok masyarakat peduli KB,736344000,
1.12.1.12.20.00.18.004.5.2.1,Belanja Pegawai,92979000,
1.12.1.12.20.00.18.004.5.2.2,Belanja Barang Dan Jasa,643365000,
1.12.1.12.20.00.20,Program pengembangan pusat pelayanan informasi dan konseling KRR,348450850,
1.12.1.12.20.00.20.001,Pendirian pusat pelayanan informasi dan konseling KKR,348450850,
1.12.1.12.20.00.20.001.5.2.1,Belanja Pegawai,41778000,
1.12.1.12.20.00.20.001.5.2.2,Belanja Barang Dan Jasa,306672850,
1.12.1.12.20.00.21,Program peningkatan penanggulangan narkoba PMS termasuk HIV/ AIDS,150407850,
1.12.1.12.20.00.21.001,"Penyuluhan penanggulangan narkoba, PMS termasuk HIV/ AIDS",150407850,
1.12.1.12.20.00.21.001.5.2.1,Belanja Pegawai,19458000,
1.12.1.12.20.00.21.001.5.2.2,Belanja Barang Dan Jasa,130949850,
1.12.1.12.20.00.23,Program penyiapan tenaga pendamping kelompok bina keluarga,45535875,
1.12.1.12.20.00.23.001,Pelatihan tenaga pendamping kelompok bina keluarga di kecamatan,45535875,
1.12.1.12.20.00.23.001.5.2.1,Belanja Pegawai,6696000,
1.12.1.12.20.00.23.001.5.2.2,Belanja Barang Dan Jasa,38839875,
1.12.1.12.20.00.24,Program pengembangan model operasional BKB-Posyandu-PADU,111271500,
1.12.1.12.20.00.24.001,Pengkajian pengembangan model operasional BKB-Posyandu-PADU,111271500,
1.12.1.12.20.00.24.001.5.2.1,Belanja Pegawai,40231500,
1.12.1.12.20.00.24.001.5.2.2,Belanja Barang Dan Jasa,71040000,
1.06,Perencanaan Pembangunan,47201425,
1.06.1.12.20.00.18,Program perencanaan pembangunan daerah,47201425,
1.06.1.12.20.00.18.018,Penyusunan Renstra SKPD,47201425,
1.06.1.12.20.00.18.018.5.2.1,Belanja Pegawai,22194000,
1.06.1.12.20.00.18.018.5.2.2,Belanja Barang Dan Jasa,25007425,
1.11,Pemberdayaan Perempuan dan Perlindungan Anak,3634521802.5,
1.11.1.12.20.00.15,Program keserasian kebijakan peningkatan kualitas Anak dan Perempuan,827341925,
1.11.1.12.20.00.15.002,Perumusan kebijakan peningkatan peran dan posisi perempuan di bidang politik dan jabatan publik,121524500,
1.11.1.12.20.00.15.002.5.2.1,Belanja Pegawai,31279500,
1.11.1.12.20.00.15.002.5.2.2,Belanja Barang Dan Jasa,90245000,
1.11.1.12.20.00.15.004,"KIE tentang kesetaraan gender, pemberdayaan perempuan dan perlindungan anak",442330000,
1.11.1.12.20.00.15.004.5.2.1,Belanja Pegawai,69030000,
1.11.1.12.20.00.15.004.5.2.2,Belanja Barang Dan Jasa,373300000,
1.11.1.12.20.00.15.005,P2WKSS,177588925,
1.11.1.12.20.00.15.005.5.2.1,Belanja Pegawai,64674000,
1.11.1.12.20.00.15.005.5.2.2,Belanja Barang Dan Jasa,112914925,
1.11.1.12.20.00.15.018,Advokasi PUG bagi perempuan,85898500,
1.11.1.12.20.00.15.018.5.2.1,Belanja Pegawai,33313500,
1.11.1.12.20.00.15.018.5.2.2,Belanja Barang Dan Jasa,52585000,
1.11.1.12.20.00.16,Program Penguatan Kelembagaan Pengarusutamaan Gender dan Anak,2148883000,
1.11.1.12.20.00.16.003,Pemetaan potensi organisasi dan lembaga masyarakat yang berperan dalam pemberdayaan perempuan dan an,86531850,
1.11.1.12.20.00.16.003.5.2.1,Belanja Pegawai,34074000,
1.11.1.12.20.00.16.003.5.2.2,Belanja Barang Dan Jasa,52457850,
1.11.1.12.20.00.16.004,Pengembangan materi dan pelaksanaan KIE tentang kesetaraan dan keadilan gender (KKG),345910000,
1.11.1.12.20.00.16.004.5.2.1,Belanja Pegawai,85095000,
1.11.1.12.20.00.16.004.5.2.2,Belanja Barang Dan Jasa,260815000,
1.11.1.12.20.00.16.005,Penguatan kelembagaan pengarusutamaan gender dan anak,280676000,
1.11.1.12.20.00.16.005.5.2.1,Belanja Pegawai,44748000,
1.11.1.12.20.00.16.005.5.2.2,Belanja Barang Dan Jasa,235928000,
1.11.1.12.20.00.16.007,Evaluasi pelaksanaan PUG,174807000,
1.11.1.12.20.00.16.007.5.2.1,Belanja Pegawai,46737000,
1.11.1.12.20.00.16.007.5.2.2,Belanja Barang Dan Jasa,128070000,
1.11.1.12.20.00.16.008,Pengembangan sistem informasi Gender dan Anak,37510850,
1.11.1.12.20.00.16.008.5.2.1,Belanja Pegawai,14391000,
1.11.1.12.20.00.16.008.5.2.2,Belanja Barang Dan Jasa,23119850,
1.11.1.12.20.00.16.012,Penyelenggaraan pusat pelayanan terpadu pemberdayaan perempuan (P2TP2),563390800,
1.11.1.12.20.00.16.012.5.2.1,Belanja Pegawai,208162800,
1.11.1.12.20.00.16.012.5.2.2,Belanja Barang Dan Jasa,355228000,
1.11.1.12.20.00.16.013,Pemberdayaan perempuan dan PKK,526302000,
1.11.1.12.20.00.16.013.5.2.1,Belanja Pegawai,175518000,
1.11.1.12.20.00.16.013.5.2.2,Belanja Barang Dan Jasa,350784000,
1.11.1.12.20.00.16.014,Pembinaan pengarusutamaan gender dan Anak,133754500,
1.11.1.12.20.00.16.014.5.2.1,Belanja Pegawai,24529500,
1.11.1.12.20.00.16.014.5.2.2,Belanja Barang Dan Jasa,109225000,
1.11.1.12.20.00.17,Program Peningkatan Kualitas Hidup dan Perlindungan Perempuan,311182450,
1.11.1.12.20.00.17.001,Pelaksanaan kebijakan perlindungan perempuan di daerah,41970975,
1.11.1.12.20.00.17.001.5.2.1,Belanja Pegawai,12951000,
1.11.1.12.20.00.17.001.5.2.2,Belanja Barang Dan Jasa,29019975,
1.11.1.12.20.00.17.002,Pelatihan bagi pelatih (TOT) SDM pelayanan dan pendampingan korban KDRT,64253975,
1.11.1.12.20.00.17.002.5.2.1,Belanja Pegawai,5004000,
1.11.1.12.20.00.17.002.5.2.2,Belanja Barang Dan Jasa,59249975,
1.11.1.12.20.00.17.012,Pencatatan dan pelaporan KDRT,114410500,
1.11.1.12.20.00.17.012.5.2.1,Belanja Pegawai,33048000,
1.11.1.12.20.00.17.012.5.2.2,Belanja Barang Dan Jasa,81362500,
1.11.1.12.20.00.17.014,Upaya perlindungan perempuan terhadap tindak kekerasan,90547000,
1.11.1.12.20.00.17.014.5.2.1,Belanja Pegawai,17847000,
1.11.1.12.20.00.17.014.5.2.2,Belanja Barang Dan Jasa,72700000,
1.11.1.12.20.00.18,Program Peningkatan peran serta dan kesetaraan gender dalam pembangunan,347114427.5,
1.11.1.12.20.00.18.001,Pembinaan organisasi perempuan,170974002.5,
1.11.1.12.20.00.18.001.5.2.1,Belanja Pegawai,36233977.5,
1.11.1.12.20.00.18.001.5.2.2,Belanja Barang Dan Jasa,134740025,
1.11.1.12.20.00.18.002,Pendidikan dan pelatihan peningkatan peran serta dan kesetaraan jender,95764450,
1.11.1.12.20.00.18.002.5.2.1,Belanja Pegawai,38119500,
1.11.1.12.20.00.18.002.5.2.2,Belanja Barang Dan Jasa,57644950,
1.11.1.12.20.00.18.007,Pelatihan manajemen usaha bagi perempuan dalam mengelola usaha,80375975,
1.11.1.12.20.00.18.007.5.2.1,Belanja Pegawai,9486000,
1.11.1.12.20.00.18.007.5.2.2,Belanja Barang Dan Jasa,70889975,
1.20,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah",451997750,
1.20.1.12.20.00.20,Program peningkatan sistem pengawasan internal dan pengendalian pelaksanaan kebijakan KDH,15710425,
1.20.1.12.20.00.20.018,Penguatan pelaksanaan reformasi birokrasi,15710425,
1.20.1.12.20.00.20.018.5.2.1,Belanja Pegawai,9580500,
1.20.1.12.20.00.20.018.5.2.2,Belanja Barang Dan Jasa,6129925,
1.20.1.12.20.00.30,Program Pembinaan dan Pengembangan Aparatur,31671475,
1.20.1.12.20.00.30.025,Pengendalian dan Penetapan Penilaian Angka Kredit (PAK),31671475,
1.20.1.12.20.00.30.025.5.2.1,Belanja Pegawai,15646500,
1.20.1.12.20.00.30.025.5.2.2,Belanja Barang Dan Jasa,16024975,
1.20.1.12.20.00.33,Program peningkatan kualitas pelayanan publik,327037350,
1.20.1.12.20.00.33.011,Layanan Pengaduan/Keluhan,25533875,
1.20.1.12.20.00.33.011.5.2.1,Belanja Pegawai,13441500,
1.20.1.12.20.00.33.011.5.2.2,Belanja Barang Dan Jasa,12092375,
1.20.1.12.20.00.33.082,Penyelenggaraan Pameran,186447475,
1.20.1.12.20.00.33.082.5.2.1,Belanja Pegawai,14175000,
1.20.1.12.20.00.33.082.5.2.2,Belanja Barang Dan Jasa,172272475,
1.20.1.12.20.00.33.087,Pemberdayaan TMMD dan Karya Bhakti,115056000,
1.20.1.12.20.00.33.087.5.2.1,Belanja Pegawai,44496000,
1.20.1.12.20.00.33.087.5.2.2,Belanja Barang Dan Jasa,70560000,
1.20.1.12.20.00.35,Program pengkajian dan penelitian bidang Iptek,77578500,
1.20.1.12.20.00.35.001,"Pengkajian, Invensi dan Inovasi Ilmu Pengetahuan dan Teknologi",77578500,
1.20.1.12.20.00.35.001.5.2.1,Belanja Pegawai,16258500,
1.20.1.12.20.00.35.001.5.2.2,Belanja Barang Dan Jasa,61320000,
1.22,Pemberdayaan Masyarakat dan Desa,1588879575,
1.22.1.12.20.00.15,Program Peningkatan Keberdayaan Masyarakat Pedesaan,766969700,
1.22.1.12.20.00.15.001,Pemberdayaan Lembaga dan Organisasi Masyarakat Pedesaan,53165000,
1.22.1.12.20.00.15.001.5.2.1,Belanja Pegawai,16200000,
1.22.1.12.20.00.15.001.5.2.2,Belanja Barang Dan Jasa,36965000,
1.22.1.12.20.00.15.009,Pembinaan dan pencanangan bulan bhakti Gotong-Royong,216548000,
1.22.1.12.20.00.15.009.5.2.1,Belanja Pegawai,76068000,
1.22.1.12.20.00.15.009.5.2.2,Belanja Barang Dan Jasa,140480000,
1.22.1.12.20.00.15.015,Pemberdayaan masyarakat dalam pembangunan berbasis masyarakat desa,294327500,
1.22.1.12.20.00.15.015.5.2.1,Belanja Pegawai,51052500,
1.22.1.12.20.00.15.015.5.2.2,Belanja Barang Dan Jasa,243275000,
1.22.1.12.20.00.15.021,Pembinaan kelembagaan masyarakat desa,136024200,
1.22.1.12.20.00.15.021.5.2.1,Belanja Pegawai,37163700,
1.22.1.12.20.00.15.021.5.2.2,Belanja Barang Dan Jasa,98860500,
1.22.1.12.20.00.15.022,Pemberdayaan kelembagaan ekonomi desa,66905000,
1.22.1.12.20.00.15.022.5.2.1,Belanja Pegawai,15232500,
1.22.1.12.20.00.15.022.5.2.2,Belanja Barang Dan Jasa,51672500,
1.22.1.12.20.00.16,Program pengembangan lembaga ekonomi pedesaan,159741000,
1.22.1.12.20.00.16.010,Pengembangan BUMDes,159741000,
1.22.1.12.20.00.16.010.5.2.1,Belanja Pegawai,38466000,
1.22.1.12.20.00.16.010.5.2.2,Belanja Barang Dan Jasa,121275000,
1.22.1.12.20.00.17,Program peningkatan partisipasi masyarakat dalam membangun desa,470351875,
1.22.1.12.20.00.17.001,Pembinaan kelompok masyarakat pembangunan desa,126463000,
1.22.1.12.20.00.17.001.5.2.1,Belanja Pegawai,22563000,
1.22.1.12.20.00.17.001.5.2.2,Belanja Barang Dan Jasa,103900000,
1.22.1.12.20.00.17.028,Penyelenggaraan Tim Koordinasi Penanggulangan Kemiskinan Daerah (TKPKD ),343888875,
1.22.1.12.20.00.17.028.5.2.1,Belanja Pegawai,67671000,
1.22.1.12.20.00.17.028.5.2.2,Belanja Barang Dan Jasa,276217875,
1.22.1.12.20.00.19,Program peningkatan peran perempuan di perdesaan,191817000,
1.22.1.12.20.00.19.001,Pelatihan perempuan di perdesaan dalam bidang usaha ekonomi produktif,191817000,
1.22.1.12.20.00.19.001.5.2.1,Belanja Pegawai,24259500,
1.22.1.12.20.00.19.001.5.2.2,Belanja Barang Dan Jasa,167557500,
1.23,Statistik,435257975,
1.23.1.12.20.00.15,Program pengembangan data/informasi/statistik daerah,435257975,
1.23.1.12.20.00.15.016,Updating dan Validasi data KB,192483000,
1.23.1.12.20.00.15.016.5.2.1,Belanja Pegawai,39348000,
1.23.1.12.20.00.15.016.5.2.2,Belanja Barang Dan Jasa,153135000,
1.23.1.12.20.00.15.018,Updating dan Validasi data Kemiskinan,178789475,
1.23.1.12.20.00.15.018.5.2.1,Belanja Pegawai,61182000,
1.23.1.12.20.00.15.018.5.2.2,Belanja Barang Dan Jasa,117607475,
1.23.1.12.20.00.15.020,Penyusunan Profil Desa,63985500,
1.23.1.12.20.00.15.020.5.2.1,Belanja Pegawai,26838000,
1.23.1.12.20.00.15.020.5.2.2,Belanja Barang Dan Jasa,37147500,
1.24,Kearsipan,78497925,
1.24.1.12.20.00.16,Program penyelamatan dan pelestarian dokumen/arsip daerah,43497925,
1.24.1.12.20.00.16.006,Pengelolaan Dokumen SKPD,43497925,
1.24.1.12.20.00.16.006.5.2.1,Belanja Pegawai,35140500,
1.24.1.12.20.00.16.006.5.2.2,Belanja Barang Dan Jasa,8357425,
1.24.1.12.20.00.17,Program pemeliharaan rutin/berkala sarana dan prasarana kerasipan,35000000,
1.24.1.12.20.00.17.001,Pemeliharaan rutin/berkala sarana pengolahan dan penyimpanan arsip,35000000,
1.24.1.12.20.00.17.001.5.2.1,Belanja Pegawai,1250000,
1.24.1.12.20.00.17.001.5.2.2,Belanja Barang Dan Jasa,3750000,
1.24.1.12.20.00.17.001.5.2.3,Belanja Modal,30000000,
1.25,Komunikasi dan Informatika,43647900,
1.25.1.12.20.00.15,Program Pengembangan Komunikasi Informasi dan Media Massa,20171925,
1.25.1.12.20.00.15.009,Pengelolaan Website,20171925,
1.25.1.12.20.00.15.009.5.2.1,Belanja Pegawai,18072000,
1.25.1.12.20.00.15.009.5.2.2,Belanja Barang Dan Jasa,2099925,
1.25.1.12.20.00.17,Program fasilitasi Peningkatan SDM bidang komunikasi dan informasi,23475975,
1.25.1.12.20.00.17.001,Pelatihan SDM dalam bidang komunikasi dan informasi,23475975,
1.25.1.12.20.00.17.001.5.2.1,Belanja Pegawai,9621000,
1.25.1.12.20.00.17.001.5.2.2,Belanja Barang Dan Jasa,13854975,
1.26,Perpustakaan,13401975,
1.26.1.12.20.00.17,Program Pengembangan dan Pembinaan Perpustakaan,13401975,
1.26.1.12.20.00.17.015,Pengelolaan perpustakaan,13401975,
1.26.1.12.20.00.17.015.5.2.1,Belanja Pegawai,7474500,
1.26.1.12.20.00.17.015.5.2.2,Belanja Barang Dan Jasa,2727475,
1.26.1.12.20.00.17.015.5.2.3,Belanja Modal,3200000,
,Jumlah Belanja,19526326277.5,
