"1.16.1.20.08.00.17","Program Penyiapan potensi sumberdaya, sarana dan prasarana daerah",34660000,34660000,"0,00","0.00",
"1.16.1.20.08.00.17.002","Monev penguatan modal",34660000,34660000,"0,00","0.00",
"1.19","Kesatuan Bangsa dan Politik Dalam Negeri",43778000,43778000,"0,00","0.00",
"1.19.1.20.08.00.16","Program pemeliharaan kantrantibmas dan pencegahan tindak kriminal",43778000,43778000,"0,00","0.00",
"1.19.1.20.08.00.16.004","Peningkatan kapasitas aparat dalam rangka pelaksanaan siskamswakarsa di daerah",43778000,43778000,"0,00","0.00",
"1.24","Kearsipan",46766000,47047500,281500,"0.60",
"1.24.1.20.08.00.16","Program penyelamatan dan pelestarian dokumen/arsip daerah",46766000,47047500,281500,"0.60",
"1.24.1.20.08.00.16.006","Pengelolaan dokumen SKPD",46766000,47047500,281500,"0.60",
"1.25","Komunikasi dan Informatika",46054000,46054000,"0,00","0.00",
"1.25.1.20.08.00.15","Program Pengembangan Komunikasi, Informasi dan Media Massa",46054000,46054000,"0,00","0.00",
"1.25.1.20.08.00.15.018","Pengelolaan Informasi melalui Internet dan Anjungan",46054000,46054000,"0,00","0.00",
2,"URUSAN PILIHAN",6353135000,5310087000,-1043048000,"(16.42)",
"2.06","Perdagangan",6353135000,5310087000,-1043048000,"(16.42)",
"2.06.1.20.08.00.15","Program Perlindungan Konsumen dan pengamanan perdagangan",147025000,143969000,-3056000,"(2.08)",
"2.06.1.20.08.00.15.003","Peningkatan pengawasan peredaran barang dan jasa",46150000,53150000,7000000,"15.17",
"2.06.1.20.08.00.15.006","Pelayanan Perijinan Perdagangan",100875000,90819000,-10056000,"(9.97)",
"2.06.1.20.08.00.19","Program Pembinaan pedagang kaki lima dan asongan",458362500,458362500,"0,00","0.00",
"2.06.1.20.08.00.19.008","Pendataan dan penataan pedagang kaki lima",144092000,144092000,"0,00","0.00",
"2.06.1.20.08.00.19.010","Pelayanan taman kuliner",314270500,314270500,"0,00","0.00",
"2.06.1.20.08.00.20","Program Pembangunan Sarana dan Prasarana Ekonomi",2981288000,3401878000,420590000,"14.11",
"2.06.1.20.08.00.20.001","Pemeliharaan/rehabilitasi bangunan sarana dan prasarana ekonomi",2981288000,3401878000,420590000,"14.11",
"2.06.1.20.08.00.20.005","Pendampingan pembangunan pasar",651575000,655002000,3427000,"0.53",
"2.06.1.20.08.00.21","Program Pembinaan dan Penataan Pedagang Pasar",2114884500,650875500,-1464009000,"(69.22)",
"2.06.1.20.08.00.21.001","Peningkatan pelayanan pedagang pasar",317269000,322609000,5340000,"1.68",
"2.06.1.20.08.00.21.002","Pembinaan dan penataan pedagang pasar",1666329000,196985000,-1469344000,"(88.18)",
"2.06.1.20.08.00.21.004","Pembinaan pengelola pasar desa",50252500,50252500,"0,00","0.00",
"2.06.1.20.08.00.21.007","Pendataan Pedagang Pasar",30346000,30346000,"0,00","0.00",
"2.06.1.20.08.00.21.008","Pembentukan dan pembinaan pengurus paguyuban pedagang pasar",50688000,50688000,-5000,"0.00",
,"Jumlah Belanja",18327213500,17345830605,-981382895,"(5.35)",
,"Suprlus/(Defisit)",-12993300000,-12011917105,,,
