Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.15.1.15.13.00.05,Program peningkatan kapasitas sumber daya aparatur,61901800,
1.15.1.15.13.00.05.003,"Bimbingan teknis workshop, seminar, lokakarya",10000000,
1.15.1.15.13.00.05.003.5.2.2,Belanja Barang Dan Jasa,10000000,
1.15.1.15.13.00.05.006,Pengelolaan kepegawaian,42280800,
1.15.1.15.13.00.05.006.5.2.1,Belanja Pegawai,17092800,
1.15.1.15.13.00.05.006.5.2.2,Belanja Barang Dan Jasa,25188000,
1.15.1.15.13.00.05.008,Pengelolaan dokumen penilaian angka kredit jabatan fungsional,9621000,
1.15.1.15.13.00.05.008.5.2.1,Belanja Pegawai,8181000,
1.15.1.15.13.00.05.008.5.2.2,Belanja Barang Dan Jasa,1440000,
1.15.1.15.13.00.06,Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan,61946000,
1.15.1.15.13.00.06.001,Penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja SKPD,25189000,
1.15.1.15.13.00.06.001.5.2.1,Belanja Pegawai,16776000,
1.15.1.15.13.00.06.001.5.2.2,Belanja Barang Dan Jasa,8413000,
1.15.1.15.13.00.06.005,Penyusunan perencanaan kerja SKPD,18631000,
1.15.1.15.13.00.06.005.5.2.1,Belanja Pegawai,13041000,
1.15.1.15.13.00.06.005.5.2.2,Belanja Barang Dan Jasa,5590000,
1.15.1.15.13.00.06.013,Penyusunan pengendalian dan evaluasi perencanaan SKPD,18126000,
1.15.1.15.13.00.06.013.5.2.1,Belanja Pegawai,14976000,
1.15.1.15.13.00.06.013.5.2.2,Belanja Barang Dan Jasa,3150000,
1.15.1.15.13.00.15,Program penciptaan iklim Usaha Kecil Menengah yang kondusif,75551000,
1.15.1.15.13.00.15.002,Sosialisasi kebijakan tentang Usaha Kecil Menengah,12933000,
1.15.1.15.13.00.15.002.5.2.1,Belanja Pegawai,1224000,
1.15.1.15.13.00.15.002.5.2.2,Belanja Barang Dan Jasa,11709000,
1.15.1.15.13.00.15.011,Pembinaan formalisasi badan usaha kecil dan menengah,62618000,
1.15.1.15.13.00.15.011.5.2.1,Belanja Pegawai,4068000,
1.15.1.15.13.00.15.011.5.2.2,Belanja Barang Dan Jasa,58550000,
1.15.1.15.13.00.16,Program Pengembangan Kewirausahaan dan Keunggulan Kompetitif Usaha Kecil Menengah,608616500,
1.15.1.15.13.00.16.006,Penyelenggaraan pelatihan kewirausahaan,131480500,
1.15.1.15.13.00.16.006.5.2.1,Belanja Pegawai,11785500,
1.15.1.15.13.00.16.006.5.2.2,Belanja Barang Dan Jasa,119695000,
1.15.1.15.13.00.16.007,Pelatihan manajemen pengelolaan koperasi/ KUD,173015500,
1.15.1.15.13.00.16.007.5.2.1,Belanja Pegawai,8707500,
1.15.1.15.13.00.16.007.5.2.2,Belanja Barang Dan Jasa,164308000,
1.15.1.15.13.00.16.012,Pengembangan sarana promosi hasil produksi,304120500,
1.15.1.15.13.00.16.012.5.2.1,Belanja Pegawai,24640500,
1.15.1.15.13.00.16.012.5.2.2,Belanja Barang Dan Jasa,279480000,
1.15.1.15.13.00.17,Program Pengembangan Sistem Pendukung Usaha Bagi Usaha Mikro Kecil Menengah,1141624700,
1.15.1.15.13.00.17.001,Sosialisasi dukungan informasi penyediaan permodalan,10490000,
1.15.1.15.13.00.17.001.5.2.1,Belanja Pegawai,1620000,
1.15.1.15.13.00.17.001.5.2.2,Belanja Barang Dan Jasa,8870000,
1.15.1.15.13.00.17.005,Pemantauan pengelolaan penggunaan dana pemerintah bagi usaha mikro kecil menengah,43864500,
1.15.1.15.13.00.17.005.5.2.1,Belanja Pegawai,15214500,
1.15.1.15.13.00.17.005.5.2.2,Belanja Barang Dan Jasa,28650000,
1.15.1.15.13.00.17.006,Pengembangan sarana pemasaran produk usaha mikro kecil menengah,596633000,
1.15.1.15.13.00.17.006.5.2.1,Belanja Pegawai,89034000,
1.15.1.15.13.00.17.006.5.2.2,Belanja Barang Dan Jasa,507599000,
1.15.1.15.13.00.17.007,Peningkatan jaringan kerjasama antar lembaga,23580750,
1.15.1.15.13.00.17.007.5.2.1,Belanja Pegawai,2308500,
1.15.1.15.13.00.17.007.5.2.2,Belanja Barang Dan Jasa,21272250,
1.15.1.15.13.00.17.008,"Penyelenggaraan pembinaan industri rumah tangga, industri kecil dan industri menengah",215097000,
1.15.1.15.13.00.17.008.5.2.1,Belanja Pegawai,12456000,
1.15.1.15.13.00.17.008.5.2.2,Belanja Barang Dan Jasa,202641000,
1.15.1.15.13.00.17.009,Penyelenggaraan promosi produk Usaha Mikro Kecil Menengah,214490450,
1.15.1.15.13.00.17.009.5.2.1,Belanja Pegawai,26080500,
1.15.1.15.13.00.17.009.5.2.2,Belanja Barang Dan Jasa,188409950,
1.15.1.15.13.00.17.011,Pemanfaatan fasilitas pemerintah untuk usaha kecil menengah dan koperasi,8184000,
1.15.1.15.13.00.17.011.5.2.1,Belanja Pegawai,4779000,
1.15.1.15.13.00.17.011.5.2.2,Belanja Barang Dan Jasa,3405000,
1.15.1.15.13.00.17.012,Penggunaan dana pemerintah bagi usaha mikro kecil menengah,29285000,
1.15.1.15.13.00.17.012.5.2.1,Belanja Pegawai,20070000,
1.15.1.15.13.00.17.012.5.2.2,Belanja Barang Dan Jasa,9215000,
1.15.1.15.13.00.18,Program Peningkatan Kualitas Kelembagaan Koperasi,460577500,
1.15.1.15.13.00.18.002,Peningkatan sarana dan prasarana pendidikan dan pelatihan perkoperasian,17764000,
1.15.1.15.13.00.18.002.5.2.1,Belanja Pegawai,4284000,
1.15.1.15.13.00.18.002.5.2.2,Belanja Barang Dan Jasa,13480000,
1.15.1.15.13.00.18.003,Pembangunan sistem informasi perencanaan pengembangan Perkoperasian,90294500,
1.15.1.15.13.00.18.003.5.2.1,Belanja Pegawai,6462000,
1.15.1.15.13.00.18.003.5.2.2,Belanja Barang Dan Jasa,83832500,
1.15.1.15.13.00.18.004,Sosialisasi prinsip-prinsip pemahaman perkoperasian,61598500,
1.15.1.15.13.00.18.004.5.2.1,Belanja Pegawai,2542500,
1.15.1.15.13.00.18.004.5.2.2,Belanja Barang Dan Jasa,59056000,
1.15.1.15.13.00.18.005,"Pembinaan, pengawasan dan penghargaan koperasi berprestasi",102971000,
1.15.1.15.13.00.18.005.5.2.1,Belanja Pegawai,24687000,
1.15.1.15.13.00.18.005.5.2.2,Belanja Barang Dan Jasa,78284000,
1.15.1.15.13.00.18.006,Peningkatan dan pengembangan jaringan kerjasama usaha koperasi,28886500,
1.15.1.15.13.00.18.006.5.2.1,Belanja Pegawai,1768500,
1.15.1.15.13.00.18.006.5.2.2,Belanja Barang Dan Jasa,27118000,
1.15.1.15.13.00.18.010,Penyelesaian permasalahan koperasi,35992000,
1.15.1.15.13.00.18.010.5.2.1,Belanja Pegawai,11997000,
1.15.1.15.13.00.18.010.5.2.2,Belanja Barang Dan Jasa,23995000,
1.15.1.15.13.00.18.011,Pelaksanaan kebijakan dan program pembangunan koperasi,123071000,
1.15.1.15.13.00.18.011.5.2.1,Belanja Pegawai,27891000,
1.15.1.15.13.00.18.011.5.2.2,Belanja Barang Dan Jasa,95180000,
1.02,Kesehatan,73420000,
1.02.1.15.13.00.17,Program Pengawasan Obat dan Makanan,49628500,
1.02.1.15.13.00.17.002,Peningkatan pengawasan keamanan pangan dan bahan berbahaya,49628500,
1.02.1.15.13.00.17.002.5.2.1,Belanja Pegawai,27121500,
1.02.1.15.13.00.17.002.5.2.2,Belanja Barang Dan Jasa,22507000,
1.02.1.15.13.00.31,Program pengawasan dan pengendalian kesehatan makanan,23791500,
1.02.1.15.13.00.31.001,Pengawasan keamanan dan kesehatan makanan hasil industri,23791500,
1.02.1.15.13.00.31.001.5.2.1,Belanja Pegawai,7546500,
1.02.1.15.13.00.31.001.5.2.2,Belanja Barang Dan Jasa,16245000,
1.06,Perencanaan Pembangunan,146648500,
1.06.1.15.13.00.18,Program perencanaan pembangunan daerah,34209000,
1.06.1.15.13.00.18.018,Penyusunan Renstra SKPD,34209000,
1.06.1.15.13.00.18.018.5.2.1,Belanja Pegawai,8829000,
1.06.1.15.13.00.18.018.5.2.2,Belanja Barang Dan Jasa,25380000,
1.06.1.15.13.00.19,Program perencanaan pembangunan ekonomi,112439500,
1.06.1.15.13.00.19.023,"Perencanaan Pengembangan Perindustrian, Perdagangan dan Koperasi",112439500,
1.06.1.15.13.00.19.023.5.2.1,Belanja Pegawai,13392000,
1.06.1.15.13.00.19.023.5.2.2,Belanja Barang Dan Jasa,99047500,
1.08,Lingkungan Hidup,45571000,
1.08.1.15.13.00.16,Program Pengendalian Pencemaran dan Perusakan Lingkungan Hidup,45571000,
1.08.1.15.13.00.16.011,Pengembangan produksi ramah lingkungan,45571000,
1.08.1.15.13.00.16.011.5.2.1,Belanja Pegawai,3063500,
1.08.1.15.13.00.16.011.5.2.2,Belanja Barang Dan Jasa,42507500,
1.09,Pertanahan,24330250,
1.09.1.15.13.00.16,Program Penataan penguasaan pemilikan penggunaan dan pemanfaatan tanah,24330250,
1.09.1.15.13.00.16.001,"Penataan penguasaan, pemilikan , penggunaan dan pemanfaatan tanah",24330250,
1.09.1.15.13.00.16.001.5.2.1,Belanja Pegawai,1415250,
1.09.1.15.13.00.16.001.5.2.2,Belanja Barang Dan Jasa,22915000,
1.13,Sosial,172997000,
1.13.1.15.13.00.15,Program Pemberdayaan Fakir Miskin Komunitas Adat Terpencil (KAT) dan Penyandang Masalah Kesejahteraa,172997000,
1.13.1.15.13.00.15.003,Pelatihan keterampilan berusaha bagi keluarga miskin,172997000,
1.13.1.15.13.00.15.003.5.2.1,Belanja Pegawai,8016000,
1.13.1.15.13.00.15.003.5.2.2,Belanja Barang Dan Jasa,164981000,
1.20,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah",71326900,
1.20.1.15.13.00.17,Program peningkatan dan Pengembangan pengelolaan keuangan dan kekayaan daerah,27280000,
1.20.1.15.13.00.17.097,Penatausahaan keuangan dan aset SKPD,27280000,
1.20.1.15.13.00.17.097.5.2.1,Belanja Pegawai,14472000,
1.20.1.15.13.00.17.097.5.2.2,Belanja Barang Dan Jasa,12808000,
1.20.1.15.13.00.37,Program penegakan hukum,44046900,
1.20.1.15.13.00.37.001,Pengawasan Perijinan Usaha Industri (TDI/IUI),11085000,
1.20.1.15.13.00.37.001.5.2.1,Belanja Pegawai,7200000,
1.20.1.15.13.00.37.001.5.2.2,Belanja Barang Dan Jasa,3885000,
1.20.1.15.13.00.37.012,Pengawasan perijinan usaha perdagangan,32961900,
1.20.1.15.13.00.37.012.5.2.1,Belanja Pegawai,16542900,
1.20.1.15.13.00.37.012.5.2.2,Belanja Barang Dan Jasa,16419000,
1.22,Pemberdayaan Masyarakat dan Desa,372913500,
1.22.1.15.13.00.15,Program Peningkatan Keberdayaan Masyarakat Pedesaan,85342000,
1.22.1.15.13.00.15.016,Pemberdayaan ekonomi produktif,85342000,
1.22.1.15.13.00.15.016.5.2.1,Belanja Pegawai,55818000,
1.22.1.15.13.00.15.016.5.2.2,Belanja Barang Dan Jasa,29524000,
1.22.1.15.13.00.16,Program pengembangan lembaga ekonomi pedesaan,189536000,
1.22.1.15.13.00.16.003,Pelatihan ketrampilan usaha industri kerajinan,189536000,
1.22.1.15.13.00.16.003.5.2.1,Belanja Pegawai,10668500,
1.22.1.15.13.00.16.003.5.2.2,Belanja Barang Dan Jasa,178867500,
1.22.1.15.13.00.19,Program peningkatan peran perempuan di perdesaan,98035500,
1.22.1.15.13.00.19.001,Pelatihan perempuan di perdesaan dalam bidang usaha ekonomi produktif,98035500,
1.22.1.15.13.00.19.001.5.2.1,Belanja Pegawai,7285500,
1.22.1.15.13.00.19.001.5.2.2,Belanja Barang Dan Jasa,90750000,
1.23,Statistik,354378500,
1.23.1.15.13.00.15,Program pengembangan data/informasi/statistik daerah,354378500,
1.23.1.15.13.00.15.001,Penyusunan dan pengumpulan data dan statistik daerah,285210500,
1.23.1.15.13.00.15.001.5.2.1,Belanja Pegawai,225076500,
1.23.1.15.13.00.15.001.5.2.2,Belanja Barang Dan Jasa,60134000,
1.23.1.15.13.00.15.029,Penyusunan basis data,69168000,
1.23.1.15.13.00.15.029.5.2.1,Belanja Pegawai,5275000,
1.23.1.15.13.00.15.029.5.2.2,Belanja Barang Dan Jasa,3893000,
1.23.1.15.13.00.15.029.5.2.3,Belanja Modal,60000000,
1.24,Kearsipan,30217000,
1.24.1.15.13.00.16,Program penyelamatan dan pelestarian dokumen/arsip daerah,30217000,
1.24.1.15.13.00.16.006,Pengelolaan Dokumen SKPD,30217000,
1.24.1.15.13.00.16.006.5.2.1,Belanja Pegawai,22707000,
1.24.1.15.13.00.16.006.5.2.2,Belanja Barang Dan Jasa,7510000,
1.25,Komunikasi dan Informatika,15123500,
1.25.1.15.13.00.15,Program Pengembangan Komunikasi Informasi dan Media Massa,15123500,
1.25.1.15.13.00.15.009,Pengelolaan Website,15123500,
1.25.1.15.13.00.15.009.5.2.1,Belanja Pegawai,11772000,
1.25.1.15.13.00.15.009.5.2.2,Belanja Barang Dan Jasa,3351500,
2,URUSAN PILIHAN,3639019850,
2.06,Perdagangan,2253812350,
2.06.1.15.13.00.15,Program Perlindungan Konsumen dan pengamanan perdagangan,72553000,
2.06.1.15.13.00.15.003,Peningkatan pengawasan peredaran barang dan jasa,53144500,
2.06.1.15.13.00.15.003.5.2.1,Belanja Pegawai,30744000,
2.06.1.15.13.00.15.003.5.2.2,Belanja Barang Dan Jasa,22400500,
2.06.1.15.13.00.15.006,Pelayanan Perijinan Perdagangan,9662000,
2.06.1.15.13.00.15.006.5.2.1,Belanja Pegawai,5958000,
2.06.1.15.13.00.15.006.5.2.2,Belanja Barang Dan Jasa,3704000,
2.06.1.15.13.00.15.010,Peningkatan hubungan kerja dengan lembaga perlindungan konsumen,9746500,
2.06.1.15.13.00.15.010.5.2.1,Belanja Pegawai,5184000,
2.06.1.15.13.00.15.010.5.2.2,Belanja Barang Dan Jasa,4562500,
2.06.1.15.13.00.17,Program Peningkatan dan Pengembangan Ekspor,846032850,
2.06.1.15.13.00.17.004,Pengembangan data base informasi potensi unggulan,14494350,
2.06.1.15.13.00.17.004.5.2.1,Belanja Pegawai,10962000,
2.06.1.15.13.00.17.004.5.2.2,Belanja Barang Dan Jasa,3532350,
2.06.1.15.13.00.17.008,Membangun jejaring dengan eksportir,112218500,
2.06.1.15.13.00.17.008.5.2.1,Belanja Pegawai,9787500,
2.06.1.15.13.00.17.008.5.2.2,Belanja Barang Dan Jasa,102431000,
2.06.1.15.13.00.17.012,Pembangunan promosi perdagangan internasional,719320000,
2.06.1.15.13.00.17.012.5.2.1,Belanja Pegawai,41895000,
2.06.1.15.13.00.17.012.5.2.2,Belanja Barang Dan Jasa,677425000,
2.06.1.15.13.00.18,Program Peningkatan Efisiensi Perdagangan Dalam Negeri,1335226500,
2.06.1.15.13.00.18.001,"Penyempurnaan perangkat peraturan, kebijakan dan pelaksanaan operasional",153452000,
2.06.1.15.13.00.18.001.5.2.1,Belanja Pegawai,115812000,
2.06.1.15.13.00.18.001.5.2.2,Belanja Barang Dan Jasa,37640000,
2.06.1.15.13.00.18.003,Pengembangan pasar dan distribusi barang / produk,964321500,
2.06.1.15.13.00.18.003.5.2.1,Belanja Pegawai,52813500,
2.06.1.15.13.00.18.003.5.2.2,Belanja Barang Dan Jasa,365988000,
2.06.1.15.13.00.18.003.5.2.3,Belanja Modal,545520000,
2.06.1.15.13.00.18.006,Peningkatan sistem dan jaringan informasi perdagangan,77618000,
2.06.1.15.13.00.18.006.5.2.1,Belanja Pegawai,47466000,
2.06.1.15.13.00.18.006.5.2.2,Belanja Barang Dan Jasa,30152000,
2.06.1.15.13.00.18.007,Sosialisasi peningkatan penggunaan produk dalam negeri,139835000,
2.06.1.15.13.00.18.007.5.2.1,Belanja Pegawai,39159000,
2.06.1.15.13.00.18.007.5.2.2,Belanja Barang Dan Jasa,100676000,
2.07,Perindustrian,1385207500,
2.07.1.15.13.00.15,Program peningkatan Kapasitas Iptek Sistem Produksi,556628000,
2.07.1.15.13.00.15.004,"Pengembangan kapasitas pranata pengukuran, standarisasi, pengujian dan kualitas",132296500,
2.07.1.15.13.00.15.004.5.2.1,Belanja Pegawai,8766000,
2.07.1.15.13.00.15.004.5.2.2,Belanja Barang Dan Jasa,123530500,
2.07.1.15.13.00.15.005,Pengembangan sistem inovasi teknologi industri,202495000,
2.07.1.15.13.00.15.005.5.2.1,Belanja Pegawai,8970000,
2.07.1.15.13.00.15.005.5.2.2,Belanja Barang Dan Jasa,193525000,
2.07.1.15.13.00.15.006,Penguatan kemampuan industri berbasis teknologi,221836500,
2.07.1.15.13.00.15.006.5.2.1,Belanja Pegawai,12684500,
2.07.1.15.13.00.15.006.5.2.2,Belanja Barang Dan Jasa,209152000,
2.07.1.15.13.00.16,Program Pengembangan Industri Kecil dan Menengah,423472500,
2.07.1.15.13.00.16.007,Pelatihan ketrampilan dan pengelolaan manajemen usaha bagi IK/IRT di lingkungan pabrik rokok,153808000,
2.07.1.15.13.00.16.007.5.2.1,Belanja Pegawai,11485500,
2.07.1.15.13.00.16.007.5.2.2,Belanja Barang Dan Jasa,142322500,
2.07.1.15.13.00.16.009,Pemanfaatan sumber daya bagi industri kecil dan menengah,214761500,
2.07.1.15.13.00.16.009.5.2.1,Belanja Pegawai,12996500,
2.07.1.15.13.00.16.009.5.2.2,Belanja Barang Dan Jasa,201765000,
2.07.1.15.13.00.16.010,"Kerjasama kemitraan industri mikro, kecil, dan menengah dengan swasta",54903000,
2.07.1.15.13.00.16.010.5.2.1,Belanja Pegawai,3393000,
2.07.1.15.13.00.16.010.5.2.2,Belanja Barang Dan Jasa,51510000,
2.07.1.15.13.00.17,Program Peningkatan Kemampuan Teknologi Industri,363604000,
2.07.1.15.13.00.17.001,Pembinaan kemampuan teknologi industri,122739000,
2.07.1.15.13.00.17.001.5.2.1,Belanja Pegawai,11906000,
2.07.1.15.13.00.17.001.5.2.2,Belanja Barang Dan Jasa,110833000,
2.07.1.15.13.00.17.002,Pengembangan dan pelayanan teknologi industri,240865000,
2.07.1.15.13.00.17.002.5.2.1,Belanja Pegawai,12650000,
2.07.1.15.13.00.17.002.5.2.2,Belanja Barang Dan Jasa,228215000,
2.07.1.15.13.00.19,Program Pengembangan sentra-sentra industri potensial,41503000,
2.07.1.15.13.00.19.003,Pembinaan sentra industri,41503000,
2.07.1.15.13.00.19.003.5.2.1,Belanja Pegawai,7083000,
2.07.1.15.13.00.19.003.5.2.2,Belanja Barang Dan Jasa,34420000,
,Jumlah Belanja,12343834500,
