"1.20","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan",20406500,20406500,"0,00","0.00",
"1.20.1.15.01.00.20","Program peningkatan sistem pengawasan internal dan pengendalian pelaksanaan kebijakan KDH",20406500,20406500,"0,00","0.00",
"1.20.1.15.01.00.20.016","Implementasi SPIP",20406500,20406500,"0,00","0.00",
"1.22","Pemberdayaan Masyarakat dan Desa",91544000,"0,00",-91544000,"(100.00)",
"1.22.1.15.01.00.15","Program Peningkatan Keberdayaan Masyarakat Pedesaan",91544000,"0,00",-91544000,"(100.00)",
"1.22.1.15.01.00.15.016","Pemberdayaan Ekonomi Produktif",91544000,"0,00",-91544000,"(100.00)",
"1.23","Statistik",230901000,282547000,51646000,"22.37",
"1.23.1.15.01.00.15","Program pengembangan data/informasi/statistik daerah",230901000,282547000,51646000,"22.37",
"1.23.1.15.01.00.15.001","Penyusunan dan pengumpulan data dan statistik daerah",45149000,96795000,51646000,"114.39",
"1.23.1.15.01.00.15.002","Pengolahan, updating dan analisis data dan statistik daerah",185752000,185752000,"0,00","0.00",
"1.24","Kearsipan",29137000,29137000,"0,00","0.00",
"1.24.1.15.01.00.16","Program penyelamatan dan pelestarian dokumen/arsip daerah",29137000,29137000,"0,00","0.00",
"1.24.1.15.01.00.16.006","Pengelolaan dokumen SKPD",29137000,29137000,"0,00","0.00",
2,"URUSAN PILIHAN",2764599000,2874498500,109899500,"3.98",
"2.06","Perdagangan",1184324500,1244880000,60555500,"5.11",
"2.06.1.15.01.00.15","Program Perlindungan Konsumen dan pengamanan perdagangan",68797000,84182000,15385000,"22.36",
"2.06.1.15.01.00.15.003","Peningkatan pengawasan peredaran barang dan jasa",43650000,59035000,15385000,"35.25",
"2.06.1.15.01.00.15.006","Pelayanan Perijinan Perdagangan",25147000,25147000,"0,00","0.00",
"2.06.1.15.01.00.17","Program Peningkatan dan Pengembangan Ekspor",659063000,659063000,"0,00","0.00",
"2.06.1.15.01.00.17.001","Koordinasi dan sinkronisasi kebijakan pengembangan industri",9329500,9329500,"0,00","0.00",
"2.06.1.15.01.00.17.004","Pengembangan data base informasi potensi unggulan",17883500,17883500,"0,00","0.00",
"2.06.1.15.01.00.17.010","Pengembangan kluster produk ekspor",45015000,45015000,"0,00","0.00",
"2.06.1.15.01.00.17.012","Pembangunan promosi perdagangan internasional",586835000,586835000,"0,00","0.00",
"2.06.1.15.01.00.18","Program Peningkatan Efisiensi Perdagangan Dalam Negeri",456464500,501635000,501635000,"9.90",
"2.06.1.15.01.00.18","Program Peningkatan Efisiensi Perdagangan Dalam Negeri",456464500,501635000,501635000,"9.90",
"2.06.1.15.01.00.18.001","Penyempurnaan perangkat peraturan, kebijakan dan pelaksanaan operasional","0,00",71640000,71640000,"100.00",
"2.06.1.15.01.00.18.003","Pengembangan pasar dan distribusi barang / produk",456464500,429995000,-26469500,"(5.80)",
"2.07","Perindustrian",1580274500,1629618500,49344000,"3.12",
"2.07.1.15.01.00.15","Program peningkatan Kapasitas Iptek Sistem Produksi",579038500,579038500,"0,00","0.00",
"2.07.1.15.01.00.15.004","Pengembangan kapasitas pranata pengukuran, standarisasi, pengujian dan kualitas",27769000,27769000,"0,00","0.00",
"2.07.1.15.01.00.15.005","Pengembangan sistem inovasi teknologi industri",551269500,551269500,"0,00","0.00",
"2.07.1.15.01.00.16","Program Pengembangan Industri Kecil dan Menengah",887023500,936367500,49344000,"5.56",
"2.07.1.15.01.00.16.002","Pembinaan industri kecil dan menengah dalam memperkuat jaringan klaster industri",171854500,223686000,51831500,"30.16",
"2.07.1.15.01.00.16.007","Pelatihan ketrampilan dan pengelolaan manajemen usaha bagi IK/IRT di lingkungan pabrik rokok",200245000,197757500,-2487500,"(1.24)",
"2.07.1.15.01.00.16.008","Pelayanan Perijinan Perindustrian",12223000,12223000,"0,00","0.00",
"2.07.1.15.01.00.16.009","Pemanfaatan sumber daya bagi industri kecil dan menengah",425735000,425735000,"0,00","0.00",
"2.07.1.15.01.00.16.010","Kerjasama kemitraan industri mikro, kecil dan menengah dengan swasta",76966000,76966000,"0,00","0.00",
"2.07.1.15.01.00.17","Program Peningkatan Kemampuan Teknologi Industri",114212500,114212500,"0,00","0.00",
"2.07.1.15.01.00.17.001","Pembinaan kemampuan teknologi industri",114212500,114212500,"0,00","0.00",
,"Jumlah Belanja",10273233500,10430299500,157066000,"1.53",
,"Suprlus/(Defisit)",-10273233500,-10430299500,,,
