Judul;Penjabaran Anggaran Pendapatan dan Belanja Daerah;;
Daerah;Kota Yogyakarta;;
Tahun;2014;;
Kode Organisasi;1.01.01;;
Nama Organisasi;Dinas Pendidikan ;;
Kolom;4;;
KODE REKENING ;URAIAN ;ANGGARAN ;PENJELASAN
1.01.1.01.01.01.17.5.2.2.11.03 ;Belanja Makanan Dan Minuman Tamu ;18060000;
1.01.1.01.01.01.18.5.2.2 ;BELANJA BARANG DAN JASA ;102000000;
1.01.1.01.01.01.18.5.2.2.15 ;Belanja Perjalanan Dinas ;102000000;
1.01.1.01.01.01.18.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;102000000;
1.01.1.01.01.01.19.5.2.1 ;BELANJA PEGAWAI ;13575081000;
1.01.1.01.01.01.19.5.2.1.02 ;Honorarium Non PNS ;13575081000;
1.01.1.01.01.01.19.5.2.1.02.02 ;Honorarium Pegawai Honorer/Tidak Tetap ;13575081000;
1.01.1.01.01.01.20.5.2.1 ;BELANJA PEGAWAI ;250000;
1.01.1.01.01.01.20.5.2.1.01 ;Honorarium PNS ;250000;
1.01.1.01.01.01.20.5.2.1.01.02 ;Honorarium Tim Pengadaan Barang/Jasa ;250000;
1.01.1.01.01.01.20.5.2.2 ;BELANJA BARANG DAN JASA ;149000000;
1.01.1.01.01.01.20.5.2.2.03 ;Belanja Jasa Kantor ;149000000;
1.01.1.01.01.01.20.5.2.2.03.18 ;Biaya Jasa Keamanan ;149000000;
1.01.1.01.01.010.01.5.2.1 ;BELANJA PEGAWAI ;280430000;
1.01.1.01.01.010.01.5.2.1.01 ;Honorarium PNS ;280430000;
1.01.1.01.01.010.01.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;278930000;
1.01.1.01.01.010.01.5.2.1.01.02 ;Honorarium Tim Pengadaan Barang/Jasa ;1500000;
1.01.1.01.01.010.01.5.2.2 ;BELANJA BARANG DAN JASA ;1913330000;
1.01.1.01.01.010.01.5.2.2.01 ;Belanja Bahan Pakai Habis ;8700000;
1.01.1.01.01.010.01.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;8700000;
1.01.1.01.01.010.01.5.2.2.03 ;Belanja Jasa Kantor ;675000;
