"Judul","Anggaran Pendapatan Belanja Desa (APBDesa) merujuk Peraturan Desa (Perdes) APBDesa Perubahan Desa Girisuko Nomor 4 Tahun 2015",,
"Daerah","Desa Girisuko",,
"Tahun",2015,,
"Kode Organisasi",1000,,
"Nama Organisasi","Pemerintah Desa Girisuko",,
"Kolom",4,,
,,,
"Kode Rekening","Uraian","Jumlah","Keterangan"
1,"PENDAPATAN DESA",1245516703,
"1.1","Pendapatan Asli Desa (PADesa)",15210000,
"1.1.2","Hasil Pengelolaan Kekayaan Desa (Tanah)",3210000,
"1.1.5","Lain-Lain PAD yang Sah",12000000,
"1.1.5.01","Hasil Penjualan Kekayaan Desa yang Tidak Dipisahkan",12000000,
"1.1.5.01.01","Hasil Pungutan Desa",12000000,
"1.2","Bagi Hasil Pajak",20963000,"39,160,800"
"1.2.2","Bagi Hasil Pajak Kabupaten",20963000,
"1.3","Bagi Hasil Retribusi",18197800,
"1.3.1","Bagi Hasil Retribusi yang Diterima Pemerintah Desa",18197800,
"1.4","Bagian Dana Perimbangan Keuangan Pusat dan Daerah",736276100,
"1.4.1","Bagian Dana Perimbangan Keuangan",736276100,
"1.4.1.01","Bagian Dana Perimbangan Keuangan yang Diterima Desa",736276100,
"1.4.1.01.01","Alokasi Dana Desa (ADD)",681993300,
"1.4.1.01.02","Alokasi Dana Desa (ADD) Propinsi",54282800,
"1.5","Bantuan Keuangan Pemerintah, Propinsi, Kabupaten, dan Desa Lainnya",5000000,
"1.5.1","Bantuan Keuangan yang Diterima Desa",5000000,
"1.6","Hibah",449869803,
"1.6.1","Hibah yang Diterima oleh Pemerintah Desa",359869803,
"1.6.3","Hibah dari Pemerintah Kabupaten",90000000,
2,"Belanja Desa",,
"2.1","Belanja Langsung",970238900,
"2.1.1","Belanja Pegawai",262565000,
"2.1.2","Belanja Barang dan Jasa",575137500,
"2.1.3","Belanja Modal",132536400,
"2.2","Belanja Tidak Langsung",275277803,
"2.2.1","Belanja Pegawai",275277803,
"2.2.1.01","Belanja Pegawai",275277803,
"2.2.1.03","Belanja Bantuan Sosial",,
"2.2.1.04","Belanja Tidak Terduga",3717803,
"01.","Program Pelayanan Administrasi Perkantoran",40199300,
"01.02","Biaya Jasa Komunikasi Sumber Daya Air dan Listrik",3160000,"Alokasi Dana Desa/ADD"
"01.06","Pemeliharaan dan Perijinan Kendaraan Dinas/Operasional",1800000,"Alokasi Dana Desa/ADD"
"01.08","Penyediaan Jasa Kebersihan Kantor",6000000,"Alokasi Dana Desa/ADD"
"01.10","Penyediaan Alat Tulis Kantor",4605900,"Alokasi Dana Desa/ADD"
