Judul;BAPPEDA;;;
Kode  ORGANISASI : ;1.06.01;;;
tahun;2016;;;
kabupaten;kota;;;
;;;;
;;;;
No rekening;Uraian;anggaran;penjelasan;
1.06.1.06.01.043.002.5.2.2.21.01 ;Belanja Jasa Konsultansi Penelitian ;111000000;Belanja Jasa Konsultansi Penelitian 111000000;
1.06.1.06.01.043.003 ;Penelitian dan Pengembangan Sarpastaru ;785925000;;
1.06.1.06.01.043.003.5.2.1 ;BELANJA PEGAWAI ;92185000;;
1.06.1.06.01.043.003.5.2.1.01 ;Honorarium PNS ;92185000;;
1.06.1.06.01.043.003.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;91410000;Honorarium Panitia Pelaksana Kegiatan 91410000;
1.06.1.06.01.043.003.5.2.1.01.02 ;Honorarium Tim Pengadaan Barang dan Jasa ;775000;Honorarium Tim Pengadaan Barang dan Jasa 775000;
1.06.1.06.01.043.003.5.2.2 ;BELANJA BARANG DAN JASA ;693740000;;
1.06.1.06.01.043.003.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;10440000;;
1.06.1.06.01.043.003.5.2.2.06.02 ;Belanja Penggandaan ;10440000;Belanja Penggandaan 10440000;
1.06.1.06.01.043.003.5.2.2.11 ;Belanja Makanan Dan Minuman ;33800000;;
1.06.1.06.01.043.003.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;33800000;Belanja Makanan Dan Minuman Rapat 33800000;
1.06.1.06.01.043.003.5.2.2.21 ;Belanja Jasa Konsultansi ;649500000;;
1.06.1.06.01.043.003.5.2.2.21.01 ;Belanja Jasa Konsultansi Penelitian ;649500000;Belanja Jasa Konsultansi Penelitian 649500000;
1.06.1.06.01.043.004 ;Penelitian dan Pengembangan Eksosbud ;494240000;;
1.06.1.06.01.043.004.5.2.1 ;BELANJA PEGAWAI ;34550000;;
1.06.1.06.01.043.004.5.2.1.01 ;Honorarium PNS ;34550000;;
1.06.1.06.01.043.004.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;34550000;Honorarium Panitia Pelaksana Kegiatan 34550000;
1.06.1.06.01.043.004.5.2.2 ;BELANJA BARANG DAN JASA ;459690000;;
1.06.1.06.01.043.004.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;4980000;;
1.06.1.06.01.043.004.5.2.2.06.02 ;Belanja Penggandaan ;4980000;Belanja Penggandaan 4980000;
1.06.1.06.01.043.004.5.2.2.11 ;Belanja Makanan Dan Minuman ;14710000;;
1.06.1.06.01.043.004.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;14710000;Belanja Makanan Dan Minuman Rapat 14710000;
1.06.1.06.01.043.004.5.2.2.21 ;Belanja Jasa Konsultansi ;440000000;;
1.06.1.06.01.043.004.5.2.2.21.01 ;Belanja Jasa Konsultansi Penelitian ;440000000;Belanja Jasa Konsultansi Penelitian 440000000;
1.06.1.06.01.044 ;Program Pengendalian dan Evaluasi Pembangunan ;2328752800;;
1.06.1.06.01.044.001 ;Peningkatan Kualitas Pengendalian dan Evaluasi Program pembangunan daerah  ;694793100;;
1.06.1.06.01.044.001.5.2.1 ;BELANJA PEGAWAI ;334775000;;
1.06.1.06.01.044.001.5.2.1.01 ;Honorarium PNS ;318275000;;
1.06.1.06.01.044.001.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;318275000;Honorarium Panitia Pelaksana Kegiatan 318075000;
1.06.1.06.01.044.001.5.2.1.01.02 ;Honorarium Tim Pengadaan Barang dan Jasa ;200000;Honorarium Tim Pengadaan Barang dan Jasa 200000;
1.06.1.06.01.044.001.5.2.1.02 ;Honorarium Non PNS ;16500000;;
1.06.1.06.01.044.001.5.2.1.02.01 ;Honorarium Panitia Pelaksana Kegiatan ;6000000;Honorarium Panitia Pelaksana Kegiatan 6000000;
1.06.1.06.01.044.001.5.2.1.02.03 ;Honorarium Pelaksana Kegiatan ;10500000;Honorarium Pelaksana Kegiatan 10500000;
1.06.1.06.01.044.001.5.2.2 ;BELANJA BARANG DAN JASA ;360018100;;
1.06.1.06.01.044.001.5.2.2.01 ;Belanja Bahan Pakai Habis ;3000000;;
1.06.1.06.01.044.001.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;3000000;Belanja  Alat Tulis Kantor 3000000;
1.06.1.06.01.044.001.5.2.2.03 ;Belanja Jasa Kantor ;600000;;
1.06.1.06.01.044.001.5.2.2.03.13 ;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film ;600000;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film 600000;
1.06.1.06.01.044.001.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;28600000;;
1.06.1.06.01.044.001.5.2.2.06.01 ;Belanja Cetak ;28600000;Belanja Cetak 28600000;
1.06.1.06.01.044.001.5.2.2.06.02 ;Belanja Penggandaan ;45507500;Belanja Penggandaan 45507500;
1.06.1.06.01.044.001.5.2.2.11 ;Belanja Makanan Dan Minuman ;78420000;;
1.06.1.06.01.044.001.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;78420000;Belanja Makanan Dan Minuman Rapat 78420000;
1.06.1.06.01.044.001.5.2.2.31 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;203890600;;
1.06.1.06.01.044.001.5.2.2.31.01 ;Belanja Jasa Tenaga Ahli ;195690600;Belanja Jasa Tenaga Ahli 195690600;
1.06.1.06.01.044.001.5.2.2.31.03 ;Belanja Jasa Narasumber ;8200000;Belanja Jasa Narasumber 8200000;
1.06.1.06.01.044.002 ;Pengendalian dan Evaluasi Sarana Prasarana dan Tata Ruang ;1132147400;;
1.06.1.06.01.044.002.5.2.1 ;BELANJA PEGAWAI ;563775000;;
1.06.1.06.01.044.002.5.2.1.01 ;Honorarium PNS ;560350000;;
1.06.1.06.01.044.002.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;559325000;Honorarium Panitia Pelaksana Kegiatan 559325000;
1.06.1.06.01.044.002.5.2.1.01.02 ;Honorarium Tim Pengadaan Barang dan Jasa ;1000000;Honorarium Tim Pengadaan Barang dan Jasa 1000000;
1.06.1.06.01.044.002.5.2.1.02 ;Honorarium Non PNS ;3450000;;
1.06.1.06.01.044.002.5.2.1.02.03 ;Honorarium Pelaksana Kegiatan ;3450000;Honorarium Pelaksana Kegiatan 3450000;
1.06.1.06.01.044.002.5.2.2 ;BELANJA BARANG DAN JASA ;568327400;;
1.06.1.06.01.044.002.5.2.2.01 ;Belanja Bahan Pakai Habis ;5500000;;
1.06.1.06.01.044.002.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;5500000;Belanja  Alat Tulis Kantor 5500000;
1.06.1.06.01.044.002.5.2.2.03 ;Belanja Jasa Kantor ;40732000;;
1.06.1.06.01.044.002.5.2.2.03.13 ;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film ;870000;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film 870000;
1.06.1.06.01.044.002.5.2.2.03.27 ;Belanja Jasa Penyedia /Tenaga Teknis ;39862900;Belanja Jasa Penyedia /Tenaga Teknis 39862900;
1.06.1.06.01.044.002.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;32673500;;
1.06.1.06.01.044.002.5.2.2.06.02 ;Belanja Penggandaan ;32673500;Belanja Penggandaan 32673500;
1.06.1.06.01.044.002.5.2.2.11 ;Belanja Makanan Dan Minuman ;96835000;;
1.06.1.06.01.044.002.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;96835000;Belanja Makanan Dan Minuman Rapat 96835000;
1.06.1.06.01.044.002.5.2.2.15 ;Belanja Perjalanan Dinas ;78775000;;
1.06.1.06.01.044.002.5.2.2.15.01 ;Belanja Perjalanan Dinas Dalam Daerah ;375000;Belanja Perjalanan Dinas Dalam Daerah 375000;
1.06.1.06.01.044.002.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;78400000;Belanja Perjalanan Dinas Luar Daerah 78400000;
1.06.1.06.01.044.002.5.2.2.21 ;Belanja Jasa Konsultans ;150000000;;
1.06.1.06.01.044.002.5.2.2.21.01 ;Belanja Jasa Konsultansi Penelitian ;150000000;Belanja Jasa Konsultansi Penelitian 150000000;
1.06.1.06.01.044.002.5.2.2.31 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;163856000;;
1.06.1.06.01.044.002.5.2.2.31.01 ;Belanja Jasa Tenaga Ahli ;144956000;Belanja Jasa Tenaga Ahli 144956000;
1.06.1.06.01.044.002.5.2.2.31.03 ;Belanja Jasa Narasumber ;17550000;Belanja Jasa Narasumber 17550000;
1.06.1.06.01.044.002.5.2.2.31.04 ;Belanja Jasa Moderator ;1350000;Belanja Jasa Moderator 1350000;
1.06.1.06.01.044.003 ;Pengendalian dan Evaluasi Ekonomi, Sosial dan Budaya ;501812300;;
1.06.1.06.01.044.003.5.2.1 ;BELANJA PEGAWAI ;331775000;;
1.06.1.06.01.044.003.5.2.1.01 ;Honorarium PNS ;321225000;;
1.06.1.06.01.044.003.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;321225000;Honorarium Panitia Pelaksana Kegiatan 321225000;
1.06.1.06.01.044.003.5.2.1.01.02 ;Honorarium Tim Pengadaan Barang dan Jasa ;200000;Honorarium Tim Pengadaan Barang dan Jasa 200000;
1.06.1.06.01.044.003.5.2.1.02 ;Honorarium Non PNS ;10350000;;
1.06.1.06.01.044.003.5.2.1.02.01 ;Honorarium Panitia Pelaksana Kegiatan ;10350000;Honorarium Panitia Pelaksana Kegiatan 10350000;
1.06.1.06.01.044.003.5.2.2 ;BELANJA BARANG DAN JASA ;170037300;;
1.06.1.06.01.044.003.5.2.2.01 ;Belanja Bahan Pakai Habis ;4000000;;
1.06.1.06.01.044.003.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;4000000;Belanja  Alat Tulis Kantor 4000000;
1.06.1.06.01.044.003.5.2.2.03 ;Belanja Jasa Kantor ;40762900;;
1.06.1.06.01.044.003.5.2.2.03.13 ;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film ;900000;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film 900000;
1.06.1.06.01.044.003.5.2.2.03.27 ;Belanja Jasa Penyedia /Tenaga Teknis ;39862900;Belanja Jasa Penyedia /Tenaga Teknis 39862900;
1.06.1.06.01.044.003.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;19546000;;
1.06.1.06.01.044.003.5.2.2.06.02 ;Belanja Penggandaan ;19546000;Belanja Penggandaan 19546000;
1.06.1.06.01.044.003.5.2.2.11 ;Belanja Makanan Dan Minuman ;71160000;;
1.06.1.06.01.044.003.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;71160000;Belanja Makanan Dan Minuman Rapat 71160000;
1.06.1.06.01.044.003.5.2.2.15 ;Belanja Perjalanan Dinas ;375000;;
1.06.1.06.01.044.003.5.2.2.15.01 ;Belanja Perjalanan Dinas Dalam Daerah ;375000;Belanja Perjalanan Dinas Dalam Daerah 375000;
1.06.1.06.01.044.003.5.2.2.31 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;34193400;;
1.06.1.06.01.044.003.5.2.2.31.01 ;Belanja Jasa Tenaga Ahli ;21743400;Belanja Jasa Tenaga Ahli 21743400;
1.06.1.06.01.044.003.5.2.2.31.03 ;Belanja Jasa Narasumber ;12300000;Belanja Jasa Narasumber 12300000;
1.06.1.06.01.044.003.5.2.2.31.04 ;Belanja Jasa Moderator ;150000;Belanja Jasa Moderator 150000;
1.06.1.06.01.045 ;Program Penanggulangan Kemiskinan ;1240381570;;
1.06.1.06.01.045.001 ;Pemberdayaan Masyarakat Dalam Penanggulangan Kemiskinan ;1240381570;;
1.06.1.06.01.045.001.5.2.1 ;BELANJA PEGAWAI ;580100000;;
1.06.1.06.01.045.001.5.2.1.01 ;Honorarium PNS ;274725000;;
1.06.1.06.01.045.001.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;274725000;Honorarium Panitia Pelaksana Kegiatan 274725000;
1.06.1.06.01.045.001.5.2.1.02 ;Honorarium Non PNS ;305375000;;
1.06.1.06.01.045.001.5.2.1.02.01 ;Honorarium Panitia Pelaksana Kegiatan ;290175000;Honorarium Panitia Pelaksana Kegiatan 290175000;
1.06.1.06.01.045.001.5.2.1.02.03 ;Honorarium Pelaksana Kegiatan ;15200000;Honorarium Pelaksana Kegiatan 15200000;
1.06.1.06.01.045.001.5.2.2 ;BELANJA BARANG DAN JASA ;660281570;;
1.06.1.06.01.045.001.5.2.2.01 ;Belanja Bahan Pakai Habis ;34700000;;
1.06.1.06.01.045.001.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;34700000;Belanja  Alat Tulis Kantor 34700000;
1.06.1.06.01.045.001.5.2.2.03 ;Belanja Jasa Kantor ;212938020;;
1.06.1.06.01.045.001.5.2.2.03.13 ;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film ;3000000;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film 3000000;
1.06.1.06.01.045.001.5.2.2.03.27 ;Belanja Jasa Penyedia /Tenaga Teknis ;208938020;Belanja Jasa Penyedia /Tenaga Teknis 209938020;
1.06.1.06.01.045.001.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;89242950;;
1.06.1.06.01.045.001.5.2.2.06.02 ;Belanja Penggandaan ;89252950;Belanja Penggandaan 89242950;
1.06.1.06.01.045.001.5.2.2.10 ;Belanja Sewa Perlengkapan dan Peralatan Kantor ;5800000;;
1.06.1.06.01.045.001.5.2.2.10.01 ;Belanja Sewa Meja Kursi ;3400000;Belanja Sewa Meja Kursi 3400000;
1.06.1.06.01.045.001.5.2.2.10.09 ;Belanja Sewa Perlengkapan/Peralatan ;2400000;Belanja Sewa Perlengkapan/Peralatan 2400000;
1.06.1.06.01.045.001.5.2.2.11 ;Belanja Makanan Dan Minuman ;115852000;;
1.06.1.06.01.045.001.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;115852000;Belanja Makanan Dan Minuman Rapat 115852000;
1.06.1.06.01.045.001.5.2.2.15 ;Belanja Perjalanan Dinas ;10625000;;
1.06.1.06.01.045.001.5.2.2.15.01 ;Belanja Perjalanan Dinas Dalam Daerah ;72000000;Belanja Perjalanan Dinas Dalam Daerah 10625000;
1.06.1.06.01.045.001.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;119123600;Belanja Perjalanan Dinas Luar Daerah 72000000;
1.06.1.06.01.045.001.5.2.2.31 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;86973600;;
1.06.1.06.01.045.001.5.2.2.31.01 ;Belanja Jasa Tenaga Ahli ;86973600;Belanja Jasa Tenaga Ahli 86973600;
1.06.1.06.01.045.001.5.2.2.31.03 ;Belanja Jasa Narasumber ;30950000;Belanja Jasa Narasumber 30950000;
1.06.1.06.01.045.001.5.2.2.31.04 ;Belanja Jasa Moderator ;1200000;Belanja Jasa Moderator 1200000;
1.06.1.06.01.046 ;Program Penataan Kawasan Sungai ;432785700;;
1.06.1.06.01.046.001 ;Penataan Kawasan Sungai ;432785700;;
1.06.1.06.01.046.001.5.2.1 ;BELANJA PEGAWAI ;96775000;;
1.06.1.06.01.046.001.5.2.1.01 ;Honorarium PNS ;56400000;;
1.06.1.06.01.046.001.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;56400000;Honorarium Panitia Pelaksana Kegiatan 56400000;
1.06.1.06.01.046.001.5.2.1.01.02 ;Honorarium Tim Pengadaan Barang dan Jasa ;575000;Honorarium Tim Pengadaan Barang dan Jasa 575000;
1.06.1.06.01.046.001.5.2.1.02 ;Honorarium Non PNS ;38800000;;
1.06.1.06.01.046.001.5.2.1.02.01 ;Honorarium Panitia Pelaksana Kegiatan ;35000000;Honorarium Panitia Pelaksana Kegiatan 35000000;
1.06.1.06.01.046.001.5.2.1.02.03 ;Honorarium Pelaksana Kegiatan ;3800000;Honorarium Pelaksana Kegiatan 3800000;
1.06.1.06.01.046.001.5.2.2 ;BELANJA BARANG DAN JASA ;337010700;;
1.06.1.06.01.046.001.5.2.2.01 ;Belanja Bahan Pakai Habis ;8000000;;
1.06.1.06.01.046.001.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;800000;Belanja  Alat Tulis Kantor 8000000;
1.06.1.06.01.046.001.5.2.2.03 ;Belanja Jasa Kantor ;40462900;;
1.06.1.06.01.046.001.5.2.2.03.13 ;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film ;20531450;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film 20531450;
1.06.1.06.01.046.001.5.2.2.03.27 ;Belanja Jasa Penyedia /Tenaga Teknis ;19931450;Belanja Jasa Penyedia /Tenaga Teknis 19931450;
1.06.1.06.01.046.001.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;3991000;;
1.06.1.06.01.046.001.5.2.2.06.02 ;Belanja Penggandaan ;3991000;Belanja Penggandaan 3991000;
1.06.1.06.01.046.001.5.2.2.11 ;Belanja Makanan Dan Minuman ;55470000;;
1.06.1.06.01.046.001.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;55470000;Belanja Makanan Dan Minuman Rapat 55470000;
1.06.1.06.01.046.001.5.2.2.15 ;Belanja Perjalanan Dinas ;101000000;;
1.06.1.06.01.046.001.5.2.2.15.01 ;Belanja Perjalanan Dinas Dalam Daerah ;27500000;Belanja Perjalanan Dinas Dalam Daerah 27500000;
1.06.1.06.01.046.001.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;73500000;Belanja Perjalanan Dinas Luar Daerah 73500000;
1.06.1.06.01.046.001.5.2.2.21 ;Belanja Jasa Konsultansi ;50000000;;
1.06.1.06.01.046.001.5.2.2.21.01 ;Belanja Jasa Konsultansi Penelitian ;50000000;Belanja Jasa Konsultansi Penelitian 50000000;
1.06.1.06.01.046.001.5.2.2.31 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;43486800;;
1.06.1.06.01.046.001.5.2.2.31.01 ;Belanja Jasa Tenaga Ahli ;43486800;Belanja Jasa Tenaga Ahli 43486800;
1.06.1.06.01.046.001.5.2.2.31.03 ;Belanja Jasa Narasumber ;34000000;Belanja Jasa Narasumber 34000000;
1.06.1.06.01.046.001.5.2.2.31.04 ;Belanja Jasa Moderator ;600000;Belanja Jasa Moderator 600000;
1.23.1.06.01.136 ;Program Pengembangan Data/Informasi ;1777395930;;
1.23.1.06.01.136.001 ;Pengembangan Pusat Data Perencanaan Pembangunan ;600691350;;
1.23.1.06.01.136.001.5.2.1 ;BELANJA PEGAWAI ;178500000;;
1.23.1.06.01.136.001.5.2.1.01 ;Honorarium PNS ;170040000;;
1.23.1.06.01.136.001.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;170040000;Honorarium Panitia Pelaksana Kegiatan 170040000;
1.23.1.06.01.136.001.5.2.1.02 ;Honorarium Non PNS ;8460000;;
1.23.1.06.01.136.001.5.2.1.02.01 ;Honorarium Panitia Pelaksana Kegiatan ;5985000;Honorarium Panitia Pelaksana Kegiatan 5985000;
1.23.1.06.01.136.001.5.2.1.02.03 ;Honorarium Pelaksana Kegiatan ;2475000;Honorarium Pelaksana Kegiatan 2475000;
1.23.1.06.01.136.001.5.2.2 ;BELANJA BARANG DAN JASA ;422191350;;
1.23.1.06.01.136.001.5.2.2.03 ;Belanja Jasa Kantor ;59794350;;
1.23.1.06.01.136.001.5.2.2.03.27 ;Belanja Jasa Penyedia /Tenaga Teknis ;59794350;Belanja Jasa Penyedia /Tenaga Teknis 59794350;
1.23.1.06.01.136.001.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;17205000;;
1.23.1.06.01.136.001.5.2.2.06.02 ;Belanja Penggandaan ;17205000;Belanja Penggandaan 17205000;
1.23.1.06.01.136.001.5.2.2.11 ;Belanja Makanan Dan Minuman ;21792000;;
1.23.1.06.01.136.001.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;21792000;Belanja Makanan Dan Minuman Rapat 21792000;
1.23.1.06.01.136.001.5.2.2.15 ;Belanja Perjalanan Dinas ;36750000;;
1.23.1.06.01.136.001.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;36750000;Belanja Perjalanan Dinas Luar Daerah 36750000;
1.23.1.06.01.136.001.5.2.2.21 ;Belanja Jasa Konsultansi ;286650000;;
1.23.1.06.01.136.001.5.2.2.21.01 ;Belanja Jasa Konsultansi Penelitian ;286650000;Belanja Jasa Konsultansi Penelitian 286650000;
1.23.1.06.01.136.002 ;Pengelolaan dan Informasi Data Statistik ;316470800;;
1.23.1.06.01.136.002.5.2.1 ;BELANJA PEGAWAI ;60300000;;
1.23.1.06.01.136.002.5.2.1.01 ;Honorarium PNS ;54300000;;
1.23.1.06.01.136.002.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;54300000;Honorarium Panitia Pelaksana Kegiatan 54300000;
1.23.1.06.01.136.002.5.2.1.02 ;Honorarium Non PNS ;6000000;;
1.23.1.06.01.136.002.5.2.1.02.03 ;Honorarium Pelaksana Kegiatan ;6000000;Honorarium Pelaksana Kegiatan 6000000;
1.23.1.06.01.136.002.5.2.2 ;BELANJA BARANG DAN JASA ;256170800;;
1.23.1.06.01.136.002.5.2.2.02 ;Belanja Bahan/Material ;2293100;;
1.23.1.06.01.136.002.5.2.2.02.06 ;Belanja Bahan Komputer/Printer ;2293100;Belanja Bahan Komputer/Printer 2293100;
1.23.1.06.01.136.002.5.2.2.03 ;Belanja Jasa Kantor ;193127500;;
1.23.1.06.01.136.002.5.2.2.03.27 ;Belanja Jasa Penyedia /Tenaga Teknis ;193127500;Belanja Jasa Penyedia /Tenaga Teknis 193127500;
1.23.1.06.01.136.002.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;42550200;;
1.23.1.06.01.136.002.5.2.2.06.01 ;Belanja Cetak ;42550200;Belanja Cetak 42550200;
1.23.1.06.01.136.002.5.2.2.11 ;Belanja Makanan Dan Minuman ;18200000;;
1.23.1.06.01.136.002.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;18200000;Belanja Makanan Dan Minuman Rapat 18200000;
1.23.1.06.01.136.003 ;Analisa Data ;106423000;;
1.23.1.06.01.136.003.5.2.1 ;BELANJA PEGAWAI ;6200000;;
1.23.1.06.01.136.003.5.2.1.01 ;Honorarium PNS ;6200000;;
1.23.1.06.01.136.003.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;62000000;Honorarium Panitia Pelaksana Kegiatan 6200000;
1.23.1.06.01.136.003.5.2.2 ;BELANJA BARANG DAN JASA ;100223000;;
1.23.1.06.01.136.003.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;1863000;;
1.23.1.06.01.136.003.5.2.2.06.02 ;Belanja Penggandaan ;1863000;Belanja Penggandaan 1863000;
1.23.1.06.01.136.003.5.2.2.11 ;Belanja Makanan Dan Minuman ;3360000;;
1.23.1.06.01.136.003.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;3360000;Belanja Makanan Dan Minuman Rapat 3360000;
1.23.1.06.01.136.003.5.2.2.21 ;Belanja Jasa Konsultansi ;95000000;;
1.23.1.06.01.136.003.5.2.2.21.01 ;Belanja Jasa Konsultansi Penelitian ;95000000;Belanja Jasa Konsultansi Penelitian 95000000;
1.23.1.06.01.136.004 ;Pengelolaan Data Kewilayahan ;753810780;;
1.23.1.06.01.136.004.5.2.1 ;BELANJA PEGAWAI ;394770000;;
1.23.1.06.01.136.004.5.2.1.01 ;Honorarium PNS ;185330000;;
1.23.1.06.01.136.004.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;184980000;Honorarium Panitia Pelaksana Kegiatan 184980000;
1.23.1.06.01.136.004.5.2.1.01.02 ;Honorarium Tim Pengadaan Barang dan Jasa ;350000;Honorarium Tim Pengadaan Barang dan Jasa 350000;
1.23.1.06.01.136.004.5.2.1.02 ;Honorarium Non PNS ;209440000;;
1.23.1.06.01.136.004.5.2.1.02.03 ;Honorarium Pelaksana Kegiatan ;209440000;Honorarium Pelaksana Kegiatan 209440000;
1.23.1.06.01.136.004.5.2.2 ;BELANJA BARANG DAN JASA ;359040780;;
1.23.1.06.01.136.004.5.2.2.01 ;Belanja Bahan Pakai Habis ;17650000;;
1.23.1.06.01.136.004.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;17650000;Belanja  Alat Tulis Kantor 17650000;
1.23.1.06.01.136.004.5.2.2.03 ;Belanja Jasa Kantor ;18845780;;
1.23.1.06.01.136.004.5.2.2.03.13 ;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film ;800000;Belanja Dekorasi, Dokumentasi, Publikasi, Pembuatan Film 800000;
1.23.1.06.01.136.004.5.2.2.03.27 ;Belanja Jasa Penyedia /Tenaga Teknis ;18845780;Belanja Jasa Penyedia /Tenaga Teknis 18045780;
1.23.1.06.01.136.004.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;250000;;
1.23.1.06.01.136.004.5.2.2.06.01 ;Belanja Cetak ;250000;Belanja Cetak 250000;
1.23.1.06.01.136.004.5.2.2.06.02 ;Belanja Penggandaan ;31515000;Belanja Penggandaan 31515000;
1.23.1.06.01.136.004.5.2.2.11 ;Belanja Makanan Dan Minuman ;155580000;;
1.23.1.06.01.136.004.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;155580000;Belanja Makanan Dan Minuman Rapat 155580000;
1.23.1.06.01.136.004.5.2.2.15 ;Belanja Perjalanan Dinas ;77000000;;
1.23.1.06.01.136.004.5.2.2.15.01 ;Belanja Perjalanan Dinas Dalam Daerah ;77000000;Belanja Perjalanan Dinas Dalam Daerah 77000000;
1.23.1.06.01.136.004.5.2.2.31 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;58200000;;
1.23.1.06.01.136.004.5.2.2.31.02 ;Belanja Jasa Instruktur ;58200000;Belanja Jasa Instruktur 58200000;
;JUMLAH PENDAPATAN ;0;;
;JUMLAH BELANJA ;12988927312;;
;SURPLUS/(DEFISIT) ;12988027312;;

