Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Sleman,,
Tahun,2014,,
Kode Organisasi,1.20.08.00,,
Nama Organisasi,Dinas Pasar,,
Kolom,4,,
No. Rekening,Uraian,Jumlah,Keterangan
1.20.08,Dinas Pasar,5333913500,
1.20.1.20.08.4.1,Pendapatan Asli Daerah,5333913500,
1.20.1.20.08,Dinas Pasar,18327213500,
1.20.1.20.08.5,Belanja,18327213500,
1.20.1.20.08.5.1,Belanja Tidak Langsung,7000492000,
1.20.1.20.08.5.2,Belanja Langsung,11326721500,
1.1.20.08,Urusan Wajib,4973586500,
1.20.1.20.08,"Otonomi Daerah, Pemerintah Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",3822326000,
1.20.1.20.08.01,Program Pelayanan Administrasi Perkantoran,2280182000,
1.20.1.20.08.02,Program Peningkatan Sarana dan Prasarana Aparatur,834868000,
1.20.1.20.08.05,Program Peningkatan Kapasitas Sumber Daya Aparatur,49434000,
1.20.1.20.08.06,Program Peningkatan Pengembangan Sistem Pelaporan Capaian Kinerja dan Keuangan,96769000,
1.20.1.20.08.17,Program Peningkatan dan Pengembangan Pengelolaan Keuangan dan Kekayaan Daerah,486749000,
1.20.1.20.08.20,Program Peningkatan Sistem Pengawasan Internal dan Pengendalian Pelaksanaan Kebijakan KDH,29071000,
1.20.1.20.08.33,Program Peningkatan Kualitas Pelayanan Publik,27133000,
1.20.1.20.08.33.65,Koordinasi/monitoring dan evaluasi penyelenggaraan bidang fisik,27133000,Monitoring dan evaluasi sarana dan prasarana pasar tradisional
1.20.1.20.08.38,Program Pengelolaan Pendapatan Daerah,18120000,
1.06.1.20.08,Prencanaan Pembangunan ,592808000,
1.06.1.20.08.21,Program Perencanaan Pembangunan Daerah,47172000,Renstra SKPD 2016-2020
1.06.1.20.08.22,Program Perencanaan Pengembangan Ekonomi,545636000,
1.06.1.20.08.22.23,"Perencanaan pengembangan perindustrian, perdagangan dan koperasi",545636000,"DED pembangunan Pasar Kalasan, Denggung, Tempel, Pakem"
1.08.1.20.08,Lingkungan Hidup,286813500,
1.08.1.20.08.15,Program Pengembangan dan Pemeliharaan Prasarana,286813500,
1.08.1.20.08.15.04,Peningkatan operasi dan pemeliharaan prasarana dan sarana persampahan,177653000,
1.08.1.20.08.15.11,Peningkatan peran serta masyarakat dalam pengelolaan persampahan,109160500,
1.13.1.20.08,Sosial,100381000,
1.13.1.20.09.22,Program Penanggulangan Kemiskinan,100381000,
1.13.1.20.09.22.15,Bimbingan teknis usaha intuk pedagang di pasar,100381000,Sekolah pasar
1.16.1.20.08,Penanaman Modal,34660000,
1.16.1.20.08.17,"Program Penyiapan Potensi Sumberdaya, Sarana dan Prasarana Daerah",34660000,Pendampingan pengelola administrasi penguatan modal
1.19.1.20.08,Kesatuan Bangsa dan Politik Dalam Negeri,43778000,
1.19.1.20.08.16,Program Pemeliharaan Kantrantibmas dan Pencegahan Tindak Kriminal,43778000,Monitoring kesiagaan petugas keamanan pasar
1.24.1.20.08,Kerasipan,46766000,
1.24.1.20.08.16,Program Penyelematan dan Pelestarian Dokumen/Data/Arsip Daerah,46766000,
1.25.1.20.08,Komunikasi dan Informatika,46054000,
1.25.1.20.08.15,"Program Pengembangan Komunikasi, Imformasi dan Media Massa",46054000,
2.1.20.08,Urusan Pilihan,6353135000,
2.06.1.20.08,Perdagangan,6353135000,
2.06.1.20.08.15,Program Perlindungan Konsumen dan Pengamanan Perdagangan,147025000,
2.06.1.20.08.15.03,Peningkatan pengawasan peredaran barang dan jasa ,46150000,Pemantauan perdearan barang dan jasa di pasar tradisional dan tindak lanjut hasil pemantauan
2.06.1.20.08.15.06,Pelayanan perijinan perdagangan,100875000,
2.06.1.20.08.19,Program Pembinaan Pedagang Kaki Lima dan,458362500,
2.06.1.20.08.19.08,Pendataan dan penataan pedagang kaki lima,144092000,Penataan dan penyediaan fasilitas untuk PKL
2.06.1.20.08.19.10,Pelayanan taman kuliner,314270500,
2.06.1.20.08.20,Program Pembangunan Sarana dan Prasarana,3632863000,
2.06.1.20.08.20.01,Pemeliharaan/rehabilitasi bangunan sarana dan prasarana ekonomi,2981288000,
2.06.1.20.08.20.05,Pendampingan pembangunan pasar,651575000,
2.06.1.20.08.21,Program Pembinaan dan Penataan Pedagang Pasar,2114884500,
2.06.1.20.08.21.01,Peningkatan pelayanan pedagang pasar,317269000,
2.06.1.20.08.21.02,Pembinaan dan penataan pedagang pasar,1666329000,
2.06.1.20.08.21.04,Pembinaan pengelola pasar desa,50252500,
2.06.1.20.08.21.07,Pendataan pedagang pasar,30346000,
2.06.1.20.08.21.08,Pembentukan dan pembinaan pengurus paguyuban pedagang pasar,14013000,
