Judul,Realisasi Anggaran Pendapatan Belanja Daerah,,,,,
Daerah,Kabupaten Sleman,,,,,
Tahun,2015,,,,,
Kode Organisasi,1.06.01,,,,,
Nama Organisasi,Badan Perencanaan Pembangunan Daerah,,,,,
Kolom,7,,,,,
No. Rekening,Uraian,Sebelum,Sesudah,Angka,Prosentase,Keterangan
1.05,Penataan Ruang,150352500.00,150372200.00,197.00,1.00,
1.05.1.06.01.00.15,Program Perencanaan Tata Ruang,150352500.00,150372200.00,197.00,1.00,
1.05.1.06.01.00.15.024,Pembinaan Penataan Ruang Daerah,150352500.00,150372200.00,197.00,1.00,
1.08,Lingkungan Hidup,241704500.00,241704500.00,0.00,0.00,
1.08.1.06.01.00.15,Program Pengembangan Kinerja Pengelolaan Persampahan,45430000.00,45430000.00,0.00,0.00,
1.08.1.06.01.00.15.008,Kerjasama pengelolaan persampahan,45430000.00,45430000.00,0.00,0.00,
1.08.1.06.01.00.16,Program Pengendalian Pencemaran dan Perusakan Lingkungan Hidup,124799500.00,124799500.00,0.00,0.00,
1.08.1.06.01.00.16.025,Penyusunan Strategi sanitasi permukiman,124799500.00,124799500.00,0.00,0.00,
1.08.1.06.01.00.17,Program Perlindungan dan Konservasi Sumber Daya Alam,71475000.00,71475000.00,0.00,0.00,
1.08.1.06.01.00.17.009,Koordinasi pengelolaan konservasi SDA,71475000.00,71475000.00,0.00,0.00,
1.13,Sosial,69736000.00,69736000.00,0.00,0.00,
1.13.1.06.01.00.22,Program Penanggulangan Kemiskinan,69736000.00,69736000.00,0.00,0.00,
1.13.1.06.01.00.22.003,Monitoring dan Evaluasi Program penanggulangan kemiskinan,69736000.00,69736000.00,0.00,0.00,
1.20,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan",751133950.00,695498950.00,-55635000.00,-741.00,
1.20.1.06.01.00.20,Program peningkatan sistem pengawasan internal dan pengendalian pelaksanaan kebijakan KDH,227572950.00,217224950.00,-10348000.00,-455.00,
1.20.1.06.01.00.20.012,Monitoring dan Evaluasi Percepatan Pemberantasan Korupsi,175117500.00,179605000.00,4487500.00,256.00,
