"Judul","Penjabaran Anggaran Pendapatan dan Belanja Daerah",,
"Daerah","Propinsi",,
"Tahun",2014,,
"Kode Organisasi","1.15.01.",,
"Nama Organisasi","Dinas Perindustrian, Perdagangan, Koperasi Dan UKM",,
"Kolom",4,,
"No. Rekening","Uraian","Jumlah","Keterangan"
"1.15.1.15.01.00.00.4.","Pendapatan",321000000,
"1.15.1.15.01.00.00.4.1.","Pendapatan Asli Daerah",321000000,
"1.15.1.15.01.00.00.4.1.2.","Hasil Retribusi Daerah",321000000,
"1.15.1.15.01.00.00.4.1.2.01.","Retribusi Jasa Umum",181000000,
"1.15.1.15.01.00.00.4.1.2.02.","Retribusi Jasa Usaha",140000000,
,"JUMLAH PENDAPATAN",321000000,
"1.15.1.15.01.00.00.5.","Belanja",32035274884,
"1.15.1.15.01.00.00.5.1.","Belanja Tidak Langsung",11819274884,
"1.15.1.15.01.00.00.5.1.1.","Belanja Pegawai",11819274884,
"1.15.1.15.01.00.00.5.1.1.01.","Gaji Dan Tunjangan",11819274884,
"1.15.1.15.01.00.00.5.2.","BELANJA LANGSUNG",20216076430,
"1.15.1.15.01.01.","PROGRAM PELAYANAN ADMINISTRASI PERKANTORAN",2200581322,
"1.15.1.15.01.02.","PROGRAM, PENINGKATAN SARANA DAN PRASARANA APARATUR",3645692000,
"1.15.1.15.01.05.","PROGRAM PENINGKATAN KAPASITAS SUMBERDAYA APARATUR",28600000,
"1.15.1.15.01.06.","PROGRAM PENINGKATAN PENGEMBANGAN SISTEM PELAPORAN CAPAIAN KINERJA DAN KEUANGAN",201491950,
"1.15.1.15.01.15.","PROGRAM PENCIPTAAN IKLIM USAHA KECIL MENENGAH YANG KONDUSIF",266158400,
"1.15.1.15.01.15.033.","Fasilitasi Pengembangan Koperasi",149370400,
"1.15.1.15.01.15.040.","Fasilitasi Dekopin",48655500,
"1.15.1.15.01.15.041.","Optimalisasi Akses Pemodalan bagi UMKM (KUR dan PKBL BUMN)",24838500,
"1.15.1.15.01.15.042.","Diklat Peningkatan Kapasitas SDM dan Kelembagaan UMKM",43294000,
"1.15.1.15.01.16.","PROGRAM PENGEMBANGAN KEWIRAUSAHAAN DAN KEUNGGULAN KOMPETITIF USAHA KECIL MENENGAH",123896900,
"1.15.1.15.01.16.017.","Fasilitasi Kemitraan Usaha bagi UKM",58726800,
"1.15.1.15.01.16.018.","Pelatihan Kewirausahaan UMKM",65170100,
"1.15.1.15.01.18.","PROGRAM PENINGKATAN KUALITAS KELEMBAGAAN KOPERASI",195110750,
"1.15.1.15.01.18.029.","Pengembangan Kopsis dan Kopma",13991750,
"1.15.1.15.01.18.032.","Pengawasan dan Pembinaan KSP/USP dan KJK/UJKS Koperasi",25125000,
"1.15.1.15.01.18.033.","Diklat Pengembangan Perkoperasian",120994000,
"1.15.1.15.01.18.037.","Penilaian, Pemeringkatan dan Pembinaan Koperasi",35000000,
"2.06.1.15.01.15.","PROGRAM PERLINDUNGAN KONSUMEN DAN PENGAMANAN PERDAGANGAN",723566600,
"2.06.1.15.01.15.004.","Pengembangan U P T Kemetrologian Daerah ( Pelayanan Sidang Tera Ulang )",723566600,
"2.06.1.15.01.15.005.","Koordinasi Peningkatan Kinerja Distributor ( Pengadaan, Penyaluran, Pemantauan Stok Dan Harga ) Komoditi Pokok Penting Dan Strategis",36346960,
"2.06.1.15.01.15.007.","Pembinaan Dan Pengawasan Barang Dan Jasa Yang Beredar",105641930,
"2.06.1.15.01.15.014.","Oprasi Pasar Murni Bebas",42003460,
"2.06.1.15.01.15.019.","Peningkatan Perlindungan Konsumen",60594400,
"2.06.1.15.01.15.021.","Pengawasan dan Penyuluhan Kemetrologian",100000000,
"2.06.1.15.01.15.022.","Pemantauan Pengadaan Panyaluran, Stock, dan Harga Kebutuhan Pokok",26330100,
"2.06.1.15.01.15.025.","Penyusunan Prognosa Kebutuhan Barang Penting dan Strategis",36645500,
"2.06.1.15.01.17.","PROGRAM PENINGKATAN PENGEMBANGAN EKSPOR",2744946260,
"2.06.1.15.01.17.027.","Pameran Dalam Negeri Berskala Ekspor",771955500,
"2.06.1.15.01.17.032.","Pengelolaan Surat Keterangan Asal Bagi Eksportir",30370500,
"2.06.1.15.01.17.033.","Fasilitasi KADIN DIY",49987500,
"2.06.1.15.01.17.034.","Promosi Perdagangan Luar Negeri dan Temu Bisnis",1806143960,
"2.06.1.15.01.17.035.","Penyebarluasan Informasi Kerjasama Perdagangan Internasional",39061500,
"2.06.1.15.01.17.036.","Sosialisasi Perdagangan Bebas Bidang Jasa",17721100,
"2.06.1.15.01.17.037.","Bimbingan Teknis Prosedur dan Dokumen Ekspor Impor",29706200,
"2.06.1.15.01.18.","PROGRAM PENINGKATAN EFISIENSI PERDAGANGAN DALAM NEGERI",2181021760,
"2.06.1.15.01.18.017.","Pelayanan Bimbingan Bisnis",78620000,
"2.06.1.15.01.18.021.","Pengelolaam J B S C",64154500,
"2.06.1.15.01.18.023.","Pengembangan Promosi Perdagangan",73946500,
"2.06.1.15.01.18.039.","Fasilitasi Pembangunan Pasar Tradisional",16207900,
"2.06.1.15.01.18.040.","Promosi Perdagangan Produk UKM DIY di Dalam Negeri",1231167500,
"2.06.1.15.01.18.044.","Fasilitasi Pembinaan dan Pengembangan UKM",163948300,
"2.06.1.15.01.18.046.","Fasilitasi Dekranasda",100000000,
"2.06.1.15.01.18.047.","Pengembangan Data dan Informasi HaKI",50835960,
"2.06.1.15.01.18.048.","Pemetaan Potensi Bisnis Unggulan",56044500,
"2.06.1.15.01.18.049.","Fasilitasi Pengelolaan dan Pelayanan HaKI",304386100,
"2.06.1.15.01.18.052.","Optimalisasi Layanan Pasar Online Jogjaplaza",41710500,
"2.07.1.15.01.16.","PROGRAM, PENGEMBANGAN INDUSTRI MENENGAH ","1366961360,0",
"2.07.1.15.01.16.078.","Temu Usaha Industri Kecil Menengah ( I K M ) Pangan D I Y Dengan Pelaku Pariwisata ",46189960,
"2.07.1.15.01.16.083.","Peningkatan Sertifikasi Produk IKM Pangan",92930000,
"2.07.1.15.01.16.085.","Penerapan SNI IKM Logam",99628000,
"2.07.1.15.01.16.092.","Pesona Pangan Nusantara",122477500,
"2.07.1.15.01.16.099.","Fasilitasi Pengembangan Industri (IKM) Pewarnaan Alam Batik",46558460,
"2.07.1.15.01.16.101.","Fasilitasi Pengembangan Desain Kerajinan Perhiasan Logam dan Perak",68929500,
"2.07.1.15.01.16.107.","Promosi Gelar Sepatu dan Kulit",117887000,
"2.07.1.15.01.16.110.","Sosialisasi SVLK bagi IKM Kayu dan Eksportir Kayu",21995460,
"2.07.1.15.01.16.111.","Sosialisasi Ketentuan di Bidang Cukai Tembakau (Cukai)",79998560,
"2.07.1.15.01.16.112.","Penumbuhan WUB ILSA",175260000,
"2.07.1.15.01.16.113.","Fasilitasi Pengembangan Desain dan Diversifikasi Produk Kerajinan Anyaman",49051000,
"2.07.1.15.01.16.114.","Fasilitasi Pengembangan Desain Kerajinan Batu Mulia",50000000,
"2.07.1.15.01.16.115.","Pengembangan Produksi IKM Kimia",197820500,
"2.07.1.15.01.16.116.","Pengembangan Sentra IKM Batik",51408460,
"2.07.1.15.01.16.125.","Temu Usaha IKM Kerajinan dengan Pelaku Pariwisata",39218800,
"2.07.1.15.01.16.127.","Pengembangan IKM Kayu",77157460,
"2.07.1.15.01.16.128.","Pameran Kerajinan Kayu dan Bambu",30450700,
"2.07.1.15.01.17.","PROGRAM PENINGKATAN KEMAMPUAN TEKNOLOGI INDUSTRI",1274507128,
"2.07.1.15.01.17.013.","Pengembangan Dan Pelayanan Teknologi Tepat Guna",300126960,
"2.07.1.15.01.17.079.","Pengelolaan Rekayasa Dan Produksi",81034000,
"2.07.1.15.01.17.081.","Pengembangan Teknologi Pengelolaan Produk Herbal",75000000,
"2.07.1.15.01.17.086.","Pengembangan IKM Sandang dan Kulit ",124504000,
"2.07.1.15.01.17.087.","Pengembangan dan Pelayanan Teknologi Kemasan",169580784,
"2.07.1.15.01.17.088.","Pengembangan dan Pelayanan CFSMI",100007500,
"2.07.1.15.01.17.089.","Promosi Teknologi Tepat Guna",200161500,
"2.07.1.15.01.17.090.","Pengembangan Teknologi Produksi IKM Bambu",74662460,
"2.07.1.15.01.17.092.","Bimbingan Teknologi Peningkatan Kemampuan Teknologi IKM Logam Kuningan",60314960,
"2.07.1.15.01.17.093.","Fasilitasi Peningkatan Kualitas dan Diversifikasi Produk IKM Logam Ferro",89115000,
"2.07.1.15.01.20.","PROGRAM PEMBINAAN DAN PENGEMBANGAN INDUSTRI KREATIF",851756000,
"2.07.1.15.01.20.018.","Jogja Fashion Week",430473500,
"2.07.1.15.01.20.021.","Pengembangan Industri Kreatif",330761500,
"2.07.1.15.01.20.023.","Pelatihan Pengelolaan UKM berbasis IT",90521000,
"3.33.1.15.01.16.","PROGRAM PENGEMBANGAN INDUSTRI KECIL DAN MENENGAH",2996586000,
"3.33.1.15.01.16.130.","Pembinaan dan Pengembangan Produk Khas Jogja",2996586000,
"3.33.1.15.01.20.","PROGRAM PEMBINAAN DAN PENGEMBANGAN INDUSTRI KREATIF",1415200000,
"3.33.1.15.01.20.028.","PengembanganIndustri Kreatif Tradisional",1415200000,
,"JUMLAH BELANJA",32035274884,
