"Judul","Penjabaran Anggaran Pendapatan dan Belanja Daerah",,
"Daerah","Propinsi",,
"Tahun",2015,,
"Kode Organisasi","1.15.01.",,
"Nama Organisasi","Dinas Perindustrian, Perdagangan, Koperasi Dan UKM",,
"Kolom",4,,
"No. Rekening","Uraian","Jumlah","Keterangan"
"1.15.1.15.01.00.00.4.","Pendapatan",335920000,
"1.15.1.15.01.00.00.4.1.","Pendapatan Asli Daerah",335920000,
"1.15.1.15.01.00.00.4.1.2.","Hasil Retribusi Daerah",335920000,
"1.15.1.15.01.00.00.4.1.2.01.","Retribusi Jasa Umum",195920000,
"1.15.1.15.01.00.00.4.1.2.02.","Retribusi Jasa Usaha",140000000,
,"JUMLAH PENDAPATAN",335920000,
"1.15.1.15.01.00.00.5.","Belanja",32820973068,
"1.15.1.15.01.00.00.5.1.","Belanja Tidak Langsung",11914655618,
"1.15.1.15.01.00.00.5.1.1.","Belanja Pegawai",11914655618,
"1.15.1.15.01.00.00.5.1.1.01.","Gaji Dan Tunjangan",11904578018,
"1.15.1.15.01.00.00.5.1.1.05.","Biaya Insentif Retribusi Daerah",10077600,
"1.15.1.15.01.00.00.5.2.","BELANJA LANGSUNG",20906317450,
"1.15.1.15.01.01.","PROGRAM PELAYANAN ADMINISTRASI PERKANTORAN",2022920050,
"1.15.1.15.01.02.","PROGRAM PENINGKATAN SARANA DAN PRASARANA APARATUR",7168836000,
"1.15.1.15.01.05.","PROGRAM PENINGKATAN KAPASITAS SUMBERDAYA APARATUR",28600000,
"1.15.1.15.01.06.","PROGRAM PENINGKATAN PENGEMBANGAN SISTEM PELAPORAN CAPAIAN KINERJA DAN KEUANGAN",207725000,
"1.15.1.15.01.15.","PROGRAM PENCIPTAAN IKLIM USAHA KECIL MENENGAH YANG KONDUSIF",90474500,
"1.15.1.15.01.15.043.","Penguatan Kapasitas Kemitraan UMKM",90474500,
"1.15.1.15.01.16.","PROGRAM PENGEMBANGAN KEWIRAUSAHAAN DAN KEUNGGULAN KOMPETITIF USAHA KECIL MENENGAH",992600000,
"1.15.1.15.01.16.019.","Penumbuhan Kewirausahaan Baru",992600000,
"1.15.1.15.01.18.","PROGRAM PENINGKATAN KUALITAS KELEMBAGAAN KOPERASI",466155350,
"1.15.1.15.01.18.038.","Penguatan Kapasitas Perkoperasian",466155350,
"2.06.1.15.01.15.","PROGRAM PERLINDUNGAN KONSUMEN DAN PENGAMANAN PERDAGANGAN",672636350,
"2.06.1.15.01.15.021.","Pengawasan dan Penyuluhan Kemetrologian",349731000,
"2.06.1.15.01.15.027.","Perlindungan Pasar Domestik",322905350,
"2.06.1.15.01.17.","PROGRAM PENINGKATAN DAN PENGEMBANGAN EKSPOR",4083297700,
"2.06.1.15.01.17.038.","Kerjasama dan Pemasaran Produk Ekspor",4083297700,
"2.06.1.15.01.18.","PROGRAM PENINGKATAN EFISIENSI PERDAGANGAN DALAM NEGERI",2576835500,
"2.06.1.15.01.18.053.","Pengelolaan dan Pelayanan HAKI",366305000,
"2.06.1.15.01.18.054.","Pemasaran Perdagangan Dalam Negeri",1039880500,
"2.06.1.15.01.18.055.","Pembinaan dan Pengembangan Perdagangan Dalam Negeri",1028200000,
"2.06.1.15.01.18.056.","Pelayanan Pengembangan Bisnis",142450000,
"2.07.1.15.01.16.","PROGRAM PENGEMBANGAN INDUSTRI KECIL DAN MENENGAH",1126299500,
"2.07.1.15.01.16.129.","Peningkatan Produksi IKM Logam Sandang dan Aneka",446699500,
"2.07.1.15.01.16.130.","Peningkatan Produksi IKM Agro dan Kimia",325000000,
"2.07.1.15.01.16.131.","Peningkatan Kualitas Produk IKM Logam Sandang dan Aneka",194600000,
"2.07.1.15.01.16.132.","Peningkatan Kualitas Produk IKM Agro dan Kimia",160000000,
"2.07.1.15.01.17.","PROGRAM PENINGKATAN KEMAMPUAN TEKNOLOGI INDUSTRI",719937500,
"2.07.1.15.01.17.094.","Perekayasaan dan Pelayanan Teknologi Tepat Guna",719937500,
"2.07.1.15.01.20.","PROGRAM PEMBINAAN DAN PENGEMBANGAN INDUSTRI KREATIF",750000000,
"2.07.1.15.01.20.021.","Pengembangan Industri Kreatif",750000000,
,"JUMLAH BELANJA",32820973068,
