"1.03.1.03.01.00.27","Program pengembangan kinerja pengelolaan air minum dan air limbah",4289795250,9152735366,4862940116,"113.36",
"1.03.1.03.01.00.27.006","Pengembangan distribusi air minum",3798958250,8661898366,4862940116,"128.01",
"1.03.1.03.01.00.27.012","Rehabilitasi/pemeliharaan jaringan air bersih/air minum dan reservoir",248577000,248577000,"0,00","0.00",
"1.03.1.03.01.00.27.016","Pembinaan teknik pengolahan air minum",242260000,242260000,"0,00","0.00",
"1.03.1.03.01.00.29","Program pengembangan wilayah strategis dan cepat tumbuh",146859500,104645000,-42214500,"(28.74)",
"1.03.1.03.01.00.29.001","Perencanaan pengembangan infrastruktur",146859500,104645000,-42214500,"(28.74)",
"1.03.1.03.01.00.30","Program pembangunan infrastruktur perdesaaan",27344515000,42716842350,15372327350,"56.22",
"1.03.1.03.01.00.30.002","Pembangunan jalan dan jembatan perdesaan",22442470000,37077345000,14634875000,"65.21",
"1.03.1.03.01.00.30.003","Pembangunan sarana dan prasarana air bersih perdesaaan",3895014000,4632466350,737452350,"18.93",
"1.03.1.03.01.00.30.005","Rehabilitasi/pemeliharaan jalan dan jembatan perdesaaan",1007031000,1007031000,"0,00","0.00",
"1.03.1.03.01.00.31","Program Pembangunan dan Rehabilitasi Gedung Pemerintah",12867764000,14147674000,1279910000,"9.95",
"1.03.1.03.01.00.31.001","Perencanaan Gedung",198530000,405330000,206800000,"104.17",
"1.03.1.03.01.00.31.002","Pembangunan dan Rehabilitasi Gedung Pemerintah",12614090000,13687200000,1073110000,"8.51",
"1.03.1.03.01.00.31.005","Pembinaan Teknis Pembangunan",55144000,55144000,"0,00","0.00",
"1.04","Perumahan",10390550500,11595006500,1204456000,"11.59",
"1.04.1.03.01.00.15","Program Pengembangan Perumahan",6910831500,7883717500,972886000,"14.08",
"1.04.1.03.01.00.15.001","Penetapan kebijakan, strategi dan program perumahan",538587000,985947000,447360000,"83.06",
"1.04.1.03.01.00.15.009","Pembangunan Sarana dan Prasarana Rusunawa / Rusunami",635850000,961376000,325526000,"51.20",
"1.04.1.03.01.00.15.010","Pengelolaan Rusunawa/Rusunami",1616329000,1616329000,"0,00","0.00",
"1.04.1.03.01.00.15.013","Penataan kawasan LC",2590729000,2540729000,-50000000,"(1.93)",
"1.04.1.03.01.00.15.016","Pembinaan dan stimulasi pembangunan perumahan masyarakat kurang mampu",1529336500,1779336500,250000000,"16.35",
"1.04.1.03.01.00.20","Program pengelolaan areal pemakaman",3479719000,3711289000,231570000,"6.65",
"1.04.1.03.01.00.20.003","Koordinasi pengelolaan areal pemakaman",444719000,444719000,"0,00","0.00",
"1.04.1.03.01.00.20.006","Pembangunan sarana dan prasarana pemakaman",3035000000,3266570000,231570000,"7.63",
"1.05","Penataan Ruang",1354871450,1509576450,154705000,"11.42",
"1.05.1.03.01.00.15","Program Perencanaan Tata Ruang",975157950,1103132950,127975000,"13.12",
"1.05.1.03.01.00.15.007","Penyusunan rencana tata bangunan dan lingkungan",159342500,262682500,103340000,"64.85",
"1.05.1.03.01.00.15.013","Survey dan pemetaan",88549500,"0,00",-88549500,"(100.00)",
"1.05.1.03.01.00.15.016","Penyusunan Rencana Detail Tata Ruang Kawasan Perdesaan",385712000,385712000,"0,00","0.00",
"1.05.1.03.01.00.15.020","Revisi Rencana Detail Tata Ruang Perkotaan",187970000,207616500,19646500,"10.45",
"1.05.1.03.01.00.15.021","Revisi rencana tata ruang pedesaan",112317950,112317950,"0,00","0.00",
"1.05.1.03.01.00.15.023","Pelaynaan informasi tata ruang",41266000,134804000,93538000,"226.67",
"1.05.1.03.01.00.17","Program Pengendalian Pemanfaatan Ruang",379713500,406443500,26730000,"7.04",
"1.05.1.03.01.00.17.005","Pengawasan pemanfaatan ruang",344609500,371339500,26730000,"7.76",
"1.05.1.03.01.00.17.007","Sosialisasi kebijakan pengendalian pemanfaatan ruang",35104000,35104000,"0,00","0.00",
"1.06","Perencanaan Pembangunan",76267500,76267500,"0,00","0.00",
"1.06.1.03.01.00.21","Program perencanaan pembangunan daerah",76267500,76267500,"0,00","0.00",
"1.06.1.03.01.00.21.018","Penyusunan Renstra SKPD",76267500,76267500,"0,00","0.00",
"1.08","Lingkungan Hidup",169696000,169696000,"0,00","0.00",
"1.08.1.03.01.00.16","Program Pengendalian Pencemaran dan Perusakan Lingkungan Hidup",169696000,169696000,"0,00","0.00",
"1.08.1.03.01.00.16.022","Penyusunan Kajian Lingkungan Hidup Strategi Kawasan Perkotaan",169696000,169696000,"0,00","0.00",
"1.13","Sosial",868269500,831261500,-37008000,"(4.26)",
"1.13.1.03.01.00.22","Program Penanggulangan Kemiskinan",868269500,831261500,-37008000,"(4.26)",
"1.13.1.03.01.00.22.002","Pendampingan PNPM Perkotaan",868269500,831261500,-37008000,"(4.26)",
"1.18","Pemuda dan Olah Raga",1980000000,1980000000,"0,00","0.00",
"1.18.1.03.01.00.21","Program Peningkatan Sarana dan Prasarana Olahraga",1980000000,1980000000,"0,00","0.00",
"1.18.1.03.01.00.21.002","Peningkatan pembangunan sarana dan prasarana olahraga",1980000000,1980000000,"0,00","0.00",
"1.2","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan",27053200,27053200,"0,00","0.00",
"1.20.1.03.01.00.20","Prog peningk sistem pengawasan internal dan pengendalian pelaksanaan kebijakan KDH",27053200,27053200,"0,00","0.00",
"1.20.1.03.01.00.20.016","Implementasi SPIP",27053200,27053200,"0,00","0.00",
"1.24","Kearsipan",84576600,84576600,"0,00","0.00",
"1.24.1.03.01.00.16","Program penyelamatan dan pelestarian dokumen/arsip daerah",84576600,84576600,"0,00","0.00",
"1.24.1.03.01.00.16.006","Pengelolaan dokumen SKPD",84576600,84576600,"0,00","0.00",
"1.25","Komunikasi dan Informatika",82350000,82350000,"0,00","0.00",
"1.25.1.03.01.00.15","Program Pengembangan Komunikasi, Informasi dan Media Massa",82350000,82350000,"0,00","0.00",
"1.25.1.03.01.00.15.009","Pengelolaan Website",82350000,82350000,"0,00","0.00",
2,"URUSAN PILIHAN",45997231500,47939938500,1942707000,"4.22",
"2.06","Perdagangan",45997231500,47939938500,1942707000,"4.22",
"2.06.1.03.01.00.20","Program Pembangunan Sarana dan Prasarana Ekonomi",45997231500,47939938500,1942707000,"4.22",
"2.06.1.03.01.00.20.006","Pembangunan pasar",45997231500,47939938500,1942707000,"4.22",
,"Jumlah Belanja",191857565921,"229678309972,2","37820744051,2","19.71",
,"Suprlus/(Defisit)",-189564527601,"-227195678872,2",,,
