Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
Daerah,Kabupaten Sleman,,
Tahun,2016,,
Kode Organisasi,1.03.02.00,,
Nama Organisasi,Dinas Sumber Daya Air Energi dan Mineral,,
Kolom,4,,
Kode Rekening,Uraian,Jumlah,Keterangan
1.03.1.03.12.00.24.024,Pemeliharaan Jaringan Irigasi,3129862350,
1.03.1.03.12.00.24.024.5.2.1,Belanja Pegawai,2397156000,
1.03.1.03.12.00.24.024.5.2.2,Belanja Barang Dan Jasa,732706350,
1.03.1.03.12.00.25,Program penyediaan dan pengolahan air baku,274828510,
1.03.1.03.12.00.25.003,Pemeliharaan prasarana pengambilan dan saluran pembawa,188550010,
1.03.1.03.12.00.25.003.5.2.1,Belanja Pegawai,40803510,
1.03.1.03.12.00.25.003.5.2.2,Belanja Barang Dan Jasa,147746500,
1.03.1.03.12.00.25.005,Peningkatan partisipasi masyarakat dalam pengelolaan air,86278500,
1.03.1.03.12.00.25.005.5.2.1,Belanja Pegawai,10408500,
1.03.1.03.12.00.25.005.5.2.2,Belanja Barang Dan Jasa,75870000,
1.03.1.03.12.00.26,Program pengembangan pengelolaan dan konversi sungai danau dan sumber daya air lainnya,9351475700,
1.03.1.03.12.00.26.001,Pembangunan embung dan bangunan penampung air lainnya,4331233000,
1.03.1.03.12.00.26.001.5.2.3,Belanja Modal,4331233000,
1.03.1.03.12.00.26.002,Pemeliharaan dan rehabilitasi embung dan bangunan penampung air lainnya,864355500,
1.03.1.03.12.00.26.002.5.2.1,Belanja Pegawai,481053000,
1.03.1.03.12.00.26.002.5.2.2,Belanja Barang Dan Jasa,383302500,
1.03.1.03.12.00.26.005,"Peningkatan partisipasi masyarakat dalam pengelolaan sungai, danau dan sumber daya air lainnya",234908000,
1.03.1.03.12.00.26.005.5.2.1,Belanja Pegawai,38932000,
1.03.1.03.12.00.26.005.5.2.2,Belanja Barang Dan Jasa,195976000,
1.03.1.03.12.00.26.008,Perencanaan Embung dan Bangunan Penampung Air lainnya,105336200,
1.03.1.03.12.00.26.008.5.2.1,Belanja Pegawai,4336200,
1.03.1.03.12.00.26.008.5.2.2,Belanja Barang Dan Jasa,101000000,
1.03.1.03.12.00.26.011,Rehabilitasi/Pemeliharaan Normalisasi saluran sungai dan pembinaan penanganan pengendalian daya arus,3236959500,
1.03.1.03.12.00.26.011.5.2.1,Belanja Pegawai,130767000,
1.03.1.03.12.00.26.011.5.2.2,Belanja Barang Dan Jasa,3106192500,
1.03.1.03.12.00.26.012,"Pengelolaan sempadan sungai, embung dan mata air",578683500,
1.03.1.03.12.00.26.012.5.2.1,Belanja Pegawai,99268500,
1.03.1.03.12.00.26.012.5.2.2,Belanja Barang Dan Jasa,479415000,
1.06,Perencanaan Pembangunan,21256000,
1.06.1.03.12.00.18,Program perencanaan pembangunan daerah,21256000,
1.06.1.03.12.00.18.018,Penyusunan Renstra SKPD,21256000,
1.06.1.03.12.00.18.018.5.2.1,Belanja Pegawai,15336000,
1.06.1.03.12.00.18.018.5.2.2,Belanja Barang Dan Jasa,5920000,
1.08,Lingkungan Hidup,1526209080,
1.08.1.03.12.00.16,Program Pengendalian Pencemaran dan Perusakan Lingkungan Hidup,213264500,
1.08.1.03.12.00.16.001,Koordinasi Penilaian Kota Sehat/Adipura,0,
1.08.1.03.12.00.16.001.5.2.1,Belanja Pegawai,0,
1.08.1.03.12.00.16.001.5.2.2,Belanja Barang Dan Jasa,0,
1.08.1.03.12.00.16.007,Pengkajian dampak lingkungan,119087000,
1.08.1.03.12.00.16.007.5.2.1,Belanja Pegawai,2297000,
1.08.1.03.12.00.16.007.5.2.2,Belanja Barang Dan Jasa,116790000,
1.08.1.03.12.00.16.029,Penilaian kota sehat/adipura,94177500,
1.08.1.03.12.00.16.029.5.2.1,Belanja Pegawai,75114000,
1.08.1.03.12.00.16.029.5.2.2,Belanja Barang Dan Jasa,19063500,
1.08.1.03.12.00.17,Program Perlindungan dan Konservasi Sumber Daya Alam,1312944580,
1.08.1.03.12.00.17.001,Konservasi Sumber Daya Air dan Pengendalian Kerusakan Sumber-Sumber Air,1146711850,
1.08.1.03.12.00.17.001.5.2.1,Belanja Pegawai,132617900,
1.08.1.03.12.00.17.001.5.2.2,Belanja Barang Dan Jasa,1014093950,
1.08.1.03.12.00.17.008,Pengendalian dan Pengawasan pemanfaatan SDA,44970050,
1.08.1.03.12.00.17.008.5.2.1,Belanja Pegawai,24569550,
1.08.1.03.12.00.17.008.5.2.2,Belanja Barang Dan Jasa,20400500,
1.08.1.03.12.00.17.009,Koordinasi pengelolaan konservasi SDA,0,
1.08.1.03.12.00.17.009.5.2.1,Belanja Pegawai,0,
1.08.1.03.12.00.17.009.5.2.2,Belanja Barang Dan Jasa,0,
1.08.1.03.12.00.17.022,Pengelolaan konservasi SDA,121262680,
1.08.1.03.12.00.17.022.5.2.1,Belanja Pegawai,17406180,
1.08.1.03.12.00.17.022.5.2.2,Belanja Barang Dan Jasa,103856500,
1.20,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah",11899000,
1.20.1.03.12.00.20,Program peningkatan sistem pengawasan internal dan pengendalian pelaksanaan kebijakan KDH,11899000,
1.20.1.03.12.00.20.018,Penguatan pelaksanaan reformasi birokrasi,11899000,
1.20.1.03.12.00.20.018.5.2.1,Belanja Pegawai,10719000,
1.20.1.03.12.00.20.018.5.2.2,Belanja Barang Dan Jasa,1180000,
1.24,Kearsipan,11646000,
1.24.1.03.12.00.17,Program pemeliharaan rutin/berkala sarana dan prasarana kerasipan,11646000,
1.24.1.03.12.00.17.001,Pemeliharaan rutin/berkala sarana pengolahan dan penyimpanan arsip,11646000,
1.24.1.03.12.00.17.001.5.2.1,Belanja Pegawai,10926000,
1.24.1.03.12.00.17.001.5.2.2,Belanja Barang Dan Jasa,720000,
1.25,Komunikasi dan Informatika,15436000,
1.25.1.03.12.00.15,Program Pengembangan Komunikasi Informasi dan Media Massa,15436000,
1.25.1.03.12.00.15.009,Pengelolaan Website,15436000,
1.25.1.03.12.00.15.009.5.2.1,Belanja Pegawai,11916000,
1.25.1.03.12.00.15.009.5.2.2,Belanja Barang Dan Jasa,3520000,
2,URUSAN PILIHAN,1802519383,
2.03,Energi dan Sumberdaya Mineral,1802519383,
2.03.1.03.12.00.15,Program pembinaan dan pengawasan bidang pertambangan,109058633,
2.03.1.03.12.00.15.003,Monitoring dan pengendalian kegiatan penambangan bahan galian C,32125000,
2.03.1.03.12.00.15.003.5.2.1,Belanja Pegawai,14625000,
2.03.1.03.12.00.15.003.5.2.2,Belanja Barang Dan Jasa,17500000,
2.03.1.03.12.00.15.009,Koordinasi dan pendataan tentang hasil pemasyarakatan hasil produksi air tanah,76933633,
2.03.1.03.12.00.15.009.5.2.1,Belanja Pegawai,68320083,
