"1.20.1.20.03.00.26.027","Pembinaan Forum Komunikasi Supremasi Hukum",28975000,28975000,"0,00","0.00",
"1.20.1.20.03.00.30","Pembinaan dan Pengembangan Aparatur",470565400,469215400,-1350000,"(0.29)",
"1.20.1.20.03.00.30.017","Penyelenggaraan Forum Komunikasi Pendayagunaan Aparatur Negara",57990000,56640000,-1350000,"(2.33)",
"1.20.1.20.03.00.30.018","Peningkatan Kinerja dan Pengembangan Pegawai",91789450,91789450,"0,00","0.00",
"1.20.1.20.03.00.30.019","Pengembangan Pelayanan Kepegawaian",320785950,320785950,"0,00","0.00",
"1.20.1.20.03.00.31","Penataan Kelembagaan dan Ketatalaksanaan",523970975,520531575,-3439400,"(0.66)",
"1.20.1.20.03.00.31.009","Penyusunan Rancangan Kebijakan Ketatalaksanaan",104048975,101048975,-3000000,"(2.88)",
"1.20.1.20.03.00.31.019","Penyusunan Rancangan kebijakan kelembagaan",92668000,88884500,-3783500,"(4.08)",
"1.20.1.20.03.00.31.020","Monitoring dan evaluasi pelaksanaan kebijakan kelembagaan",36279500,35222000,-1057500,"(2.91)",
"1.20.1.20.03.00.31.021","Penyusunan analisis manajemen dan kinerja OPD",214287000,220256000,5969000,"2.79",
"1.20.1.20.03.00.31.022","Pembinaan tata naskah dinas",76687500,75120100,-1567400,"(2.04)",
"1.20.1.20.03.00.32","Pengembangan Kualitas Kebijakan Publik",970510497,968203300,-2307197,"(0.24)",
"1.20.1.20.03.00.32.006","Kajian, Monitoring dan Fasilitasi Pemberian Bantuan kepada Organisasi Sosial Kemasyarakatan",85303500,65445000,-19858500,"(23.28)",
"1.20.1.20.03.00.32.009","Monitoring kegiatan APBD dan Non APBD",130442497,133348000,2905503,"2.23",
"1.20.1.20.03.00.32.015","Analisis Kebijakan Pengendalian Pengadaan Barang dan Jasa",86756500,103756500,17000000,"19.60",
"1.20.1.20.03.00.32.016","Pendampingan dan Evaluasi Penerapan e-procurement / LPSE",87255500,87255500,"0,00","0.00",
"1.20.1.20.03.00.32.024","Penyusunan Kajian Kebijakan bidang Kesejahteraan Rakyat",209066000,204091000,-4975000,"(2.38)",
"1.20.1.20.03.00.32.025","Pembinaan reformasi birokrasi",132156000,134776800,2620800,"1.98",
"1.20.1.20.03.00.32.026","Monitoring, dan Evaluasi koordinasi Perekonomian daerah",169988500,169988500,"0,00","0.00",
"1.20.1.20.03.00.32.027","Monitoring dan Evaluasi Kebijakan BUMD",69542000,69542000,"0,00","0.00",
"1.20.1.20.03.00.33","Program Peningkatan Kualitas pelayanan Publik",10126184745,10383138326,256953581,"2.54",
"1.20.1.20.03.00.33.004","Penyusunan Indeks Kepuasan Masyarakat (IKM)",308239750,297664750,-10575000,"(3.43)",
"1.20.1.20.03.00.33.010","Pelyanan Keprotokolan",211715220,214795220,3080000,"1.45",
"1.20.1.20.03.00.33.011","Layanan Pengaduan/Keluhan",77796850,92796850,15000000,"19.28",
"1.20.1.20.03.00.33.020","Pengembangan Jaringan Informasi Publik",167742450,155092450,-12650000,"(7.54)",
"1.20.1.20.03.00.33.023","Penelitian Proposal, Monitoring dan Evaluasi Penggunaan Alokasi Dana Desa",103203000,153203000,50000000,"48.45",
"1.20.1.20.03.00.33.024","Operasional TPAPD, Tunjangan BPD, Bantuan RT RW, dan Tunjangan Operasional Dukuh",76120500,76120500,"0,00","0.00",
"1.20.1.20.03.00.33.025","Operasional Bantuan Pilkades, Pildukuh dan Alokasi Dana Desa",6064627400,6064627400,"0,00","0.00",
"1.20.1.20.03.00.33.027","Konsolidasi, monitoring dan evaluasi penyelenggaraan pemerintahan desa",79215000,79215000,"0,00","0.00",
"1.20.1.20.03.00.33.028","Penyelesaian Permasalahan Kepala Desa dan Perangkat Desa",73872000,73872000,"0,00","0.00",
"1.20.1.20.03.00.33.029","Penyelesaian Sewa TKD dan Penyelesaian LHP",1357977500,1357977500,"0,00","0.00",
"1.20.1.20.03.00.33.055","Koordinasi dan monev Badan Kredit Desa",27029000,27029000,"0,00","0.00",
"1.20.1.20.03.00.33.066","Koordinasi/monitoring dan evaluasi penyelenggaraan kegiatan bidang ekonomi",191341075,191341075,"0,00","0.00",
"1.20.1.20.03.00.33.075","Koordinasi Pengelolaan Administrasi Pemerintahan dan Pembangunan",285722000,285722000,"0,00","0.00",
"1.20.1.20.03.00.33.076","Operasional Pengelolaan Rumah Tangga dan Perlengkapan Kerja",105984000,105984000,"0,00","0.00",
"1.20.1.20.03.00.33.078","Pembinaan kinerja pelayanan publik",71319000,86078100,14759100,"20.69",
"1.20.1.20.03.00.33.079","Evaluasi penerapan dan pencapaian standar pelayanan minimal (SPM)",56167375,52229875,-3937500,"(7.01)",
"1.20.1.20.03.00.33.080","Pembinaan Kinerja Kelembagaan PPK-BLUD",81812500,79509500,-2303000,"(2.81)",
"1.20.1.20.03.00.33.081","Pelayanan kegiatan Pemda di Jakarta",170340000,170340000,"0,00","0.00",
"1.20.1.20.03.00.33.082","Penyelenggaraan pameran",562080250,589080250,27000000,"4.80",
"1.20.1.20.03.00.33.083","Pengembangan Lembaga Keuangan Mikro",53879875,230459856,176579981,"327.73",
"1.20.1.20.03.00.34","Peningkatan Administrasi Pemerintahan",680785850,776307300,95521450,"14.03",
"1.20.1.20.03.00.34.002","Penegasan Batas Wilayah Kecamatan se Kabupaten Sleman",210388850,275910300,65521450,"31.14",
"1.20.1.20.03.00.34.003","Pembinaan, Monitoring dan Evaluasi Penyelenggaraan Pemerintahan Kecamatan",432212500,432212500,"0,00","0.00",
"1.20.1.20.03.00.34.005","Pembinaan dan Pengawasan Tertib Administrasi Pemerintahan Desa",38184500,68184500,30000000,"78.57",
"1.20.1.20.03.00.36","Peningkatan Pelayanan dan Bantuan Hukum",327399500,610302000,282902500,"86.41",
"1.20.1.20.03.00.36.003","Pelayanan bantuan hukum",111187000,111187000,"0,00","0.00",
"1.20.1.20.03.00.36.004","Penyelesaian sengketa perdata dan TUN",152382500,435285000,282902500,"185.65",
"1.20.1.20.03.00.36.006","Rencana Aksi Nasional Hak Asasi Manusia (RANHAM)",28830000,28830000,"0,00","0.00",
"1.20.1.20.03.00.36.010","Pengkajian Regulasi dan Permasalahan Hukum",35000000,35000000,"0,00","0.00",
"1.01","Pendidikan",239348000,239348000,"0,00","0.00",
"1.01.1.20.03.00.16","Program Wajib Belajar Pendidikan 9 Tahun",46718000,46718000,"0,00","0.00",
"1.01.1.20.03.00.16.075","Penyediaan Beasiswa Transisi",46718000,46718000,"0,00","0.00",
"1.01.1.20.03.00.23","Program Pengembangan Kreatifitas Siswa dan Guru",192630000,192630000,"0,00","0.00",
"1.01.1.20.03.00.23.001","Porsenitas Siswa",192630000,192630000,"0,00","0.00",
"1.02","Kesehatan",123379000,123379000,"0,00","0.00",
"1.02.1.20.03.00.21","Program Pengembangan lingkungan Sehat",123379000,123379000,"0,00","0.00",
"1.02.1.20.03.00.21.002","Penyuluhan menciptakan lingkungan sehat",76978500,76978500,"0,00","0.00",
"1.02.1.20.03.00.21.003","Sosialisasi kebijakan lingkungan sehat",46400500,46400500,"0,00","0.00",
"1.06","Perencanaan Pembangunan",1149859400,1141352825,-8506575,"(0.74)",
"1.06.1.20.03.00.16","Program Kerjasama Pembangunan",155668000,159624675,3956675,"2.54",
"1.06.1.20.03.00.16.002","Koordinasi Kerjasama Pembangunan Daerah",30104250,31371125,1266875,"4.21",
"1.06.1.20.03.00.16.009","Koordinasi kerjasama dengan pihak ketiga",56530250,56530250,2689800,"4.76",
"1.06.1.20.03.00.16.010","Pendampingan dan Kerjasama dengan Dunia Usaha/lembaga",69033500,69033500,"0,00","0.00",
"1.06.1.20.03.00.17","Pengembangan Wilayah Perbatasan",31993900,31993900,"0,00","0.00",
"1.06.1.20.03.00.17.001","Koordinasi Penyelesaian Masalah Perbatasan Antar Daerah",31993900,31993900,"0,00","0.00",
"1.06.1.20.03.00.21","Program Perencanaan Pembangunan Daerah",794504500,782041250,-12463250,"(1.57)",
"1.06.1.20.03.00.21.011","Koordinasi Penyusunan Laporan Kinerja Pemerintahan Daerah",184091000,184091000,"0,00","0.00",
"1.06.1.20.03.00.21.012","Koordinasi Penyusunan Laporan Keterangan Pertanggungjawaban (LKPJ)",139602000,139602000,"0,00","0.00",
"1.06.1.20.03.00.21.018","Penyusunan Renstra SKPD",47725500,47725500,"0,00","0.00",
"1.06.1.20.03.00.21.021","Koordinasi penyusunan keterangan pertanggungjawaban (LKPJ) akhir masa jabatan (AMJ)",103946500,91483250,-12463250,"(11.99)",
"1.06.1.20.03.00.21.033","Analisis dan Evaluasi Pelaporan Pelaksanaan Pembangunan",66552000,66552000,"0,00","0.00",
"1.06.1.20.03.00.21.037","Evaluasi Pengendalian dan Penyerapan Anggaran",170395000,170395000,"0,00","0.00",
"1.06.1.20.03.00.22","Program perencanaan pembangunan ekonomi",167693000,167693000,"0,00","0.00",
"1.06.1.20.03.00.22.025","Perencanaan Pengembangan Investasi",167693000,167693000,"0,00","0.00",
"1.13","Sosial",188347000,188347000,"0,00","0.00",
"1.13.1.20.03.00.16","Program pelayanan dan rehabilitasi kesejahteraan sosial",188347000,188347000,"0,00","0.00",
"1.13.1.20.03.00.16.019","Koordinasi penanganan permasalahan kesejahteraan sosial dan kesejahterann masyarakat",188347000,188347000,"0,00","0.00",
"1.18","Pemuda dan Olah Raga",604670000,604670000,"0,00","0.00",
"1.18.1.20.03.00.18","Program Upaya Pencegahan Penyalahgunaan Narkoba",335622000,335622000,"0,00","0.00",
"1.18.1.20.03.00.18.005","Pencegahan dan penyalahgunaan narkotika",335622000,335622000,"0,00","0.00",
"1.18.1.20.03.00.20","Program Pembinaan dan Pemasyarakatan Olahraga",269048000,269048000,-511600,"(0.19)",
"1.18.1.20.03.00.20.005","Peningkatan kesegaran jasmani dan rekreasi",269048000,269048000,-511600,"(0.19)",
"1.19","Kesatuan Bangsa dan Politik Dalam Negeri",4421620300,4501640150,80019850,"1.81",
"1.19.1.20.03.00.17","Program Pengembangan Wawasan Kebangsaan",4421620300,4501640150,80019850,"1.81",
"1.19.1.20.03.00.17.001","Peningkatan toleransi dan Kerukunan dalam kehidupan beragama",384218100,376687950,-7530150,"(1.96)",
"1.19.1.20.03.00.17.016","Koordinasi, monitoring penyelenggaraan ibadah haji",882274000,825114000,-57160000,"(6.48)",
"1.19.1.20.03.00.17.017","Penyelenggaraan upacara kenegaraan dan kegiatan kemasyarakatan pemda",1892004400,1892004400,"0,00","0.00",
"1.19.1.20.03.00.17.018","Peningkatan Kerukunan Umat Beragama",31916500,31916500,"0,00","0.00",
"1.19.1.20.03.00.17.019","Pembinaan Kaum Ro'is dan Pelatihan Imam Khotib",85060000,85060000,"0,00","0.00",
"1.19.1.20.03.00.17.020","Pembinaan GPPA (Gerakan Penghayatan dan Pengamalan Isi Kandungan Al Qur'an (GPPA)",628120500,634120500,6000000,"0.96",
"1.19.1.20.03.00.17.021","Pembinaan Dan Evaluasi lomba Desa DBKS (Desa Binaan Keluarga Sakinah)",190177500,190177500,"0,00","0.00",
"1.19.1.20.03.00.17.022","Pembinaan Tempat Ibadah dan Kegiatan Keagamaan",236628000,375338000,138710000,"58.62",
"1.19.1.20.03.00.17.023","Penyelenggaraan, Monitoring dan evaluasi Badan Amil Zakat, Sosialisasi Undang-undang Zakat dan Pembe",91221300,91221300,"0,00","0.00",
"1.22","Pemberdayaan Masyarakat dan Desa",1236032500,1195596500,-40436000,"(3.27)",
"1.22.1.20.03.00.15","Peningkatan Keberdayaan Masyarakat Pedesaan",177404000,136968000,-40436000,"(22.79)",
"1.22.1.20.03.00.15.004","Monitoring dan Evaluasi Kelompok Usaha Masyarakat",90368000,90368000,"0,00","0.00",
"1.22.1.20.03.00.15.014","Pengolahan data dan pelaporan analisis pemberian stimulan pembangunan",87036000,46600000,-40436000,"(46.46)",
"1.22.1.20.03.00.17","Peningkatan Partisipasi Masyarakat dalam Membangun Desa",207986000,207986000,"0,00","0.00",
"1.22.1.20.03.00.17.001","Pembinaan Kelompok Masyarakat Pembangunan Desa",59039500,59039500,"0,00","0.00",
"1.22.1.20.03.00.17.006","Pemberdayaan Kelembagaan Desa",106022500,106022500,"0,00","0.00",
"1.22.1.20.03.00.17.021","Pembinaan RT/RW",42924000,42924000,"0,00","0.00",
"1.22.1.20.03.00.18","Peningkatan kapasitas aparatur pemerintah desa",850642500,850642500,"0,00","0.00",
"1.22.1.20.03.00.18.002","Pelatihan Aparatur Pemerintah Desa dalam Bidang Pengelolaan Keuangan Desa",147965000,147965000,"0,00","0.00",
"1.22.1.20.03.00.18.003","Pelatihan Aparatur Pemerintah Desa dalam Bidang Manajemen Pemerintahan",98829000,98829000,"0,00","0.00",
"1.22.1.20.03.00.18.005","Pembinaan dan Pengawasan Terhadap Kepala Desa dan Perangkat Desa",603848500,603848500,"0,00","0.00",
"1.23","Statistik",249511700,272469200,22957500,"9.20",
"1.23.1.20.03.00.15","Pengembangan Data Informasi/Informasi/Statistik Daerah",249511700,272469200,22957500,"9.20",
"1.23.1.20.03.00.15.026","Pengolahan dan Updating Data Sistem Informasi Manajemen Pemerintahan Desa",38923500,38923500,"0,00","0.00",
"1.23.1.20.03.00.15.027","Pemutakhiran/up date data toponimi kecamatan",61680700,61680700,300000,"0.49",
"1.23.1.20.03.00.15.028","Analisis Program Pembangunan",148907500,171565000,22657500,"15.22",
"1.24","Kearsipan",451440150,442590150,-8850000,"(1.96)",
"1.24.1.20.03.00.16","Program Penyelamatan dan Pelestarian Dokumen/Arsip Daerah",246110500,247260500,1150000,"0.47",
"1.24.1.20.03.00.16.001","Pengadaan Sarana Pengolahan dan Penyimpanan Arsip",28904000,28904000,"0,00","0.00",
"1.24.1.20.03.00.16.006","Pengelolaan dokumen SKPD",217206500,218356500,1150000,"0.53",
"1.24.1.20.03.00.17","Program Pemeliharaan Rutin/Berkala Sarana dan Prasarana Kearsipan",42676000,42676000,"0,00","0.00",
"1.24.1.20.03.00.17.001","Pemeliharaan Rutin/Berkala Sarana Pengolahan dan Penyimpanan Arsip",42676000,42676000,"0,00","0.00",
"1.24.1.20.03.00.18","Program Peningkatan Kualitas Pelayanan Informasi",162653650,152653650,-10000000,"(6.15)",
"1.24.1.20.03.00.18.001","Penyusunan dan penerbitan naskah sumber arsip",32754825,32754825,"0,00","0.00",
"1.24.1.20.03.00.18.004","Pengelolaan dokument/ kegiatan dan data Pemkab.",129898825,119898825,-10000000,"(7.70)",
"1.25","Komunikasi dan Informatika",2398815025,2485683025,86868000,"3.62",
"1.25.1.20.03.00.15","Pembinaan dan Pengembangan Jaringan Komunikasi dan Informasi",668311375,740034375,71723000,"10.73",
"1.25.1.20.03.00.15.002","Pembinaan dan Pengembangan Jaringan Komunikasi dan Informasi",330272500,394399500,64127000,"19.42",
"1.25.1.20.03.00.15.003","Pembinaan dan pengembangan Sumber daya komunkasi dan informasi",62844500,62844500,"0,00","0.00",
"1.25.1.20.03.00.15.007","Perencanaan dan Pengembangan kebijakan Komunikasi dan Informasi",23613975,23613975,"0,00","0.00",
"1.25.1.20.03.00.15.009","Pengelolaan Website",67254000,74754000,7500000,"11.15",
"1.25.1.20.03.00.15.012","Pelayanan Informasi Berbasis SIM/Call Center",56177000,56273000,96000,"0.17",
"1.25.1.20.03.00.15.013","Pengelolaan dan Pengembangan VoIP Kecamatan",71286900,71286900,"0,00","0.00",
"1.25.1.20.03.00.15.015","Pengelolaan dan Pengembangan Persandian Daerah",56862500,56862500,"0,00","0.00",
"1.25.1.20.03.00.16","Pengkajian dan Penelitian Bidang Informasi dan Komunikasi",161274775,89304775,-71970000,"(44.63)",
"1.25.1.20.03.00.16.001","Pengkajian dan Penelitian Bidang Informasi dan Komunikasi",161274775,89304775,-71970000,"(44.63)",
"1.25.1.20.03.00.18","kerja sama Informasi dan Media massa",1569228875,1656343875,87115000,"5.55",
"1.25.1.20.03.00.18.001","Penyebarluasan informasi pembangunan daerah",795473125,811473125,16000000,"2.01",
"1.25.1.20.03.00.18.002","Penyebarluasan informasi penyelenggaraan pemerintah daerah",633194250,704309250,71115000,"11.23",
"1.25.1.20.03.00.18.003","penyebarluasan informasi yang bersifat penyebarluasan informasi yang bersifat
penyuluhan",140561500,140561500,"0,00","0.00",
2,"URUSAN PILIHAN",939665500,939665500,"0,00","0.00",
"2.04","Pariwisata",712667500,712667500,"0,00","0.00",
"2.04.1.20.03.00.15","Pengembangan Pemasaran Pariwisata",712667500,712667500,"0,00","0.00",
"2.04.1.20.03.00.15.009","Pengkajian dan Penelitian Pemanfaatan Dana Promosi Pariwisata",712667500,712667500,"0,00","0.00",
"2.06","Perdagangan",226998000,226998000,"0,00","0.00",
"2.06.1.20.03.00.15","Program Pelindungan Konsumen dan Pengamanan Perdagangan",88145000,88145000,"0,00","0.00",
"2.06.1.20.03.00.15.007","Pembinaan Sertifikasi hak kekayaan intelektual (HAKI)",88145000,88145000,"0,00","0.00",
"2.06.1.20.03.00.17","Peningkatan dan Pengembangan Ekspor",138853000,138853000,"0,00","0.00",
"2.06.1.20.03.00.17.015","promosi produk daerah",138853000,138853000,"0,00","0.00",
,"Jumlah Belanja",48372546245,49722498029,1349951784,"2.79",
,"Surplus/(Defisit)",-48372546245,-49722498029,,,
