Judul,Realisasi Anggaran Pendapatan Belanja Daerah,,,,,
Daerah,Sleman,,,,,
Tahun,2015,,,,,
Kode Organisasi,1.03.02.00,,,,,
Nama Organisasi,Dinas Sumber Daya Air Energi Dan Mineral,,,,,
Kolom,7,,,,,
No. Rekening,Uraian,Sebelum,Sesudah,Selisih,Prosentase,Keterangan
1.03.1.03.02.00.00.001.4,Jumlah Pendapatan,"0,00","0,00","0,00",0,
1.03.1.03.02.00.00.002.5,BELANJA DAERAH,"40958647550,00","48070116903,00","7111469353,00",17.36,
1,URUSAN WAJIB,"5804178000,00","5804178000,00","0,00",0,
1.03,Pekerjaan Umum,"5804178000,00","5804178000,00","0,00",0,
1.03.1.03.02.00.00.002.5.1,Belanja Tidak Langsung,"5804178000,00","5804178000,00","0,00",0,Peraturan Pemerintah Nomor 30 Tahun 2015 Tentang Perubahan Ketujuh Belas atas Peraturan Pemerintah Nomor 7 Tahun 1977 Tentang Peraturan Gaji PNS.
1.03.1.03.02.00.00.002.5.1.1,Belanja Pegawai,"5804178000,00","5804178000,00","0,00",0,
1.03.1.03.02.00.00.002.5.2,Belanja Langsung,"35154469550,00","42265938903,00","7111469353,00",20.23,
1,URUSAN WAJIB,"31282112350,00","38485450903,00","7203338553,00",23.03,
1.03,Pekerjaan Umum,"30465100950,00","36416609503,00","5951508553,00",19.54,
1.03.1.03.02.00.01,Program Pelayanan Administrasi Perkantoran,"455774525,00","460774525,00","5000000,00",1.1,
1.03.1.03.02.00.02,Program peningkatan sarana dan prasarana aparatur,"715080000,00","795080000,00","80000000,00",11.19,
1.03.1.03.02.00.05,Program peningkatan kapasitas sumber daya aparatur,"82277500,00","82277500,00","0,00",0,
1.03.1.03.02.00.06,Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan,"129928550,00","139202050,00","9273500,00",7.14,
1.03.1.03.02.00.24,"Program pengemb dan pengel jaringan irigasi, rawa dan jaringan pengairan lainnya","23484181400,00","27645992103,00","4161810703,00",17.72,
1.03.1.03.02.00.24.010,Rehabilitasi/pemeliharaan jaringan irigasi,"8349758000,00","11886300253,00","3536542253,00",42.36,
1.03.1.03.02.00.24.016,Rehabilitasi/pemeliharaan petani pemakai air,"71118000,00","71118000,00","0,00",0,
1.03.1.03.02.00.24.018,Pembangunan/peningkatan Jaringan Irigasi,"11508194000,00","11508194000,00","0,00",0,
1.03.1.03.02.00.24.019,Operasi dan Pemeliharaan Jaringan Irigasi,"1954993000,00","2538604900,00","583611900,00",29.85,
1.03.1.03.02.00.24.020,Peningkatan Pengelolaan Irigasi Partisipasif,"116813000,00","116813000,00","0,00",0,
1.03.1.03.02.00.24.021,Pembinaan Perijinan Bidang Irigasi,"124829000,00","146146000,00","21317000,00",17.08,
1.03.1.03.02.00.24.022,Pemutakhiran Data Jaringan Irigasi,"84196900,00","92351950,00","8155050,00",9.69,
1.03.1.03.02.00.24.023,Peningkatan Kelembagaan kebijakan pengelolaan irigasi,"1274279500,00","1286464000,00","12184500,00",0.96,
1.03.1.03.02.00.25,Program penyediaan dan pengolahan air baku,"254894500,00","254894500,00","0,00",0,
1.03.1.03.02.00.25.003,Pemeliharaan prasarana pengambilan dan saluran pembawa,"176571500,00","176571500,00","0,00",0,
1.03.1.03.02.00.25.005,Peningkatan partisipasi masyarakat dalam pengelolaan air,"78323000,00","78323000,00","0,00",0,
1.03.1.03.02.00.26,"Program pengemb, pengel dan konversi sungai, danau dan sumber daya air lainnya","5342964475,00","7038388825,00","1695424350,00",31.73,
1.03.1.03.02.00.26.001,Pembangunan embung dan bangunan penampung air lainnya,"2899954975,00","3448132475,00","548177500,00",18.9,
1.03.1.03.02.00.26.002,Pemeliharaan dan rehabilitasi embung dan bangunan penampung air lainnya,"445702500,00","445702500,00","0,00",0,
1.03.1.03.02.00.26.005,"Peningkatan partisipasi masyarakat dalam pengelolaan sungai, danau dan sumber daya air lainnya","113896000,00","125765850,00","0,00",10.42,
1.03.1.03.02.00.26.011,Rehab / Pemel Normalisasi Sal Sungai Dan pemb penanganan pengendadaya rusak sungai,"1490802500,00","2390219500,00","899417000,00",60.33,
1.03.1.03.02.00.26.012,"Pengelolaan sempadan sungai, embung dan mata air","392608500,00","628568500,00","235960000,00",60.1,
1.06,Perencanaan Pembangunan,"31901500,00","31901500,00","0,00",0,
1.06.1.03.02.00.21,Program perencanaan pembangunan daerah,"31901500,00","31901500,00","0,00",0,
1.06.1.03.02.00.21.018,Penyusunan Renstra SKPD,"31901500,00","31901500,00","0,00",0,
1.08,Lingkungan Hidup,"722572900,00","1967403400,00","1244830500,00",172.28,
1.08.1.03.02.00.16,Program Pengendalian Pencemaran dan Perusakan Lingkungan Hidup,"192209000,00","201523500,00","9314500,00",4.85,
1.08.1.03.02.00.16.001,Koordinasi Penilaian Kota Sehat/Adipura,"88003500,00","97318000,00","9314500,00",10.58,
1.08.1.03.02.00.16.007,Pengkajian dampak lingkungan,"104205500,00","104205500,00","0,00",0,
