Judul,Realisasi Anggaran Pendapatan Belanja Daerah,,,,,
Daerah,Kabupaten Sleman,,,,,
Tahun,2015,,,,,
Kode Organisasi,1.01.01.00,,,,,
Nama Organisasi,Dinas Pendidikan Pemuda dan Olahraga,,,,,
Kolom,7,,,,,
No. Rekening,Uraian,Sebelum,Sesudah,Angka,Prosentase,Keterangan
1.01.1.01.01.00.00.002.5,BELANJA DAERAH,891348591830.02,963862568124.62,72513976294.6,8.14,
1,URUSAN WAJIB,792588523655.02,869070763418.62,76482239763.6,9.65,
1.01,Pendidikan,792588523655.02,869070763418.62,76482239763.6,9.65,
1.01.1.01.01.00.00.002.5.1,Belanja Tidak Langsung,792588523655.02,869070763418.62,76482239763.6,9.65,Peraturan Pemerintah Nomor 30 Tahun 2015 Tentang perubahan Ketujuh Belas Atas Peraturan Pemerintah Nomor 7 Tahun 1977 Tentang Peraturan Gaji PNS.
1.01.1.01.01.00.00.002.5.1.1,Belanja Pegawai,792588523655.02,869070763418.62,76482239763.6,9.65,
1.01.1.01.01.00.00.002.5.2,Belanja Langsung,98760068175,94791804706,-3968263469,(4.02),
1,URUSAN WAJIB,98760068175,94791804706,-3968263469,(4.02),
1.01,Pendidikan,95221821675,91426137606,-3795684069,(3.99),
1.01.1.01.01.00.01,Program Pelayanan Administrasi Perkantoran ,7877504475,7877504475,0,0.00,
1.01.1.01.01.00.02,Program Peningkatan Sarana dan Prasarana Aparatur,1965000000,1965000000,0,0.00,
1.01.1.01.01.00.05,Program Peningkatan Kapasitas Sumber Daya Aparatur,385512600,383813600,-1699000,(0.44),
1.01.1.01.01.00.06,Program Peningkatan Pengembangan Sistem Pelaporan Capaian Kinerja dan Keuangan,373367800,373367800,0,0.00,
1.01.1.01.01.00.15,Program Pendidikan Anak Usia Dini,3688089350,4040809250,352719900,9.56,
1.01.1.01.01.00.15.003,Penambahan ruang kelas sekolah,124515000,124515000,0,0.00,
1.01.1.01.01.00.15.018,Pengadaan alat praktik dan peraga siswa,518199750,518199750,0,0.00,
1.01.1.01.01.00.15.019,Pengadaan mebelair sekolah,118230000,118230000,0,0.00,
1.01.1.01.01.00.15.020,Pengadaan perlengkapan sekolah,448816500,448816500,0,0.00,
1.01.1.01.01.00.15.045,Rehabilitasi sedang/berat ruang kelas sekolah,672924000,1036694400,363770400,54.06,
1.01.1.01.01.00.15.057,Pelatihan kompetensi tenaga pendidik,532525000,532523400,-1600,(0.00),
1.01.1.01.01.00.15.058,Pengembangan pendidikan anak usia dini,308394900,302604000,-5790900,(1.88),
1.01.1.01.01.00.15.059,Penyelenggaraan pendidikan anak usia dini,156594750,156594750,0,0.00,
1.01.1.01.01.00.15.060,Pengembangan data dan informasi pendidikan anak usia dini,36740500,36740500,0,0.00,
1.01.1.01.01.00.15.062,"Pengembangan kurikulum, bahan ajar dan model pembelajaran pendidikan",183192500,183169500,-23000,(0.01),
1.01.1.01.01.00.15.063,Penyelenggaraan koordinasi dan kerja sama pendidikan anak usia dini,208477500,203242500,-5235000,(2.51),
1.01.1.01.01.00.15.064,Perencanaan dan penyusunan program anak usia dini,94944000,94944000,0,0.00,
1.01.1.01.01.00.15.065,Publikasi dan sosialisasi pendidikan anak usia dini,238955450,238955450,0,0.00,
1.01.1.01.01.00.15.068,Pembinaan akreditasi TK,45579500,45579500,0,0.00,
1.01.1.01.01.00.16,Program Wajib Belajar Pendidikan Dasar Sembilan Tahun,33490919450,30064219350,-3426700100,(10.23),
1.01.1.01.01.00.16.001,Pembangunan gedung sekolah,451450000,451450000,0,0.00,
1.01.1.01.01.00.16.003,Penambahan ruang kelas sekolah,2223104100,2223104100,0,0.00,
1.01.1.01.01.00.16.012,Pembangunan perpustakaan sekolah,1089882000,1919729850,829847850,76.14,
1.01.1.01.01.00.16.015,Pengadaan buku-buku dan alat tulis siswa,5268938200,0,-5268938200,(100.00),
1.01.1.01.01.00.16.019,Pengadaan mebelair sekolah,1490872000,1490872000,0,0.00,
1.01.1.01.01.00.16.020,Pengadaan perlengakapan sekolah,1064469600,1260662600,196193000,18.43,
1.01.1.01.01.00.16.044,Rehabilitasi sedang/berat ruang kelas sekolah,2268669000,3980400600,1711731600,75.45,
1.01.1.01.01.00.16.045,Rehabilitasi sedang/berat ruang guru sekolah,1711944000,1711944000,0,0.00,
1.01.1.01.01.00.16.059,Pelatihan penyusunan kurikulum,1055212000,177000150,-878211850,(83.23),
1.01.1.01.01.00.16.063,Penyediaan bantuan operasional sekolah daerah (BOSDA),16508444000,16500470000,-7974000,(0.05),
1.01.1.01.01.00.16.068,Penyelenggaraan paket B setara SMP,173339550,173339550,0,0.00,
1.01.1.01.01.00.16.076,Penyelenggaraan akreditasi sekolah dasar,45818000,45818000,0,0.00,
1.01.1.01.01.00.16.086,Penyediaan bantuan operasional sekolah nasional (BOSNAS),138777000,129428500,-9348500,(6.74),
1.01.1.01.01.00.17,Program Pendidikan Menengah,10188518600,9448010731,-740507869,(7.27),
