Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.17.1.17.15.00.02.022.5.2.3,Belanja Modal,45000000,
1.17.1.17.15.00.02.024,Pemeliharaan rutin/berkala kendaraan dinas/operasional,461920000,
1.17.1.17.15.00.02.024.5.2.2,Belanja Barang Dan Jasa,461920000,
1.17.1.17.15.00.02.031,Pemeliharaan rutin/berkala perlengkapan dan peralatan gedung kantor dan rumah dinas,6000000,
1.17.1.17.15.00.02.031.5.2.2,Belanja Barang Dan Jasa,6000000,
1.17.1.17.15.00.05,Program peningkatan kapasitas sumber daya aparatur,58768075,
1.17.1.17.15.00.05.003,"Bimbingan teknis workshop, seminar, lokakarya",28364600,
1.17.1.17.15.00.05.003.5.2.1,Belanja Pegawai,10785600,
1.17.1.17.15.00.05.003.5.2.2,Belanja Barang Dan Jasa,17579000,
1.17.1.17.15.00.05.006,Pengelolaan kepegawaian,30403475,
1.17.1.17.15.00.05.006.5.2.1,Belanja Pegawai,16564725,
1.17.1.17.15.00.05.006.5.2.2,Belanja Barang Dan Jasa,13838750,
1.17.1.17.15.00.06,Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan,109924200,
1.17.1.17.15.00.06.001,Penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja SKPD,29924800,
1.17.1.17.15.00.06.001.5.2.1,Belanja Pegawai,17605800,
1.17.1.17.15.00.06.001.5.2.2,Belanja Barang Dan Jasa,12319000,
1.17.1.17.15.00.06.005,Penyusunan perencanaan kerja SKPD,36178250,
1.17.1.17.15.00.06.005.5.2.1,Belanja Pegawai,21093750,
1.17.1.17.15.00.06.005.5.2.2,Belanja Barang Dan Jasa,15084500,
1.17.1.17.15.00.06.013,Penyusunan pengendalian dan evaluasi perencanaan SKPD,43821150,
1.17.1.17.15.00.06.013.5.2.1,Belanja Pegawai,22893750,
1.17.1.17.15.00.06.013.5.2.2,Belanja Barang Dan Jasa,20927400,
1.17.1.17.15.00.15,Program Pengembangan Nilai Budaya,502783100,
1.17.1.17.15.00.15.007,Pelestarian warisan budaya dan pengembangan nilai budaya lokal,326223100,
1.17.1.17.15.00.15.007.5.2.1,Belanja Pegawai,23418000,
1.17.1.17.15.00.15.007.5.2.2,Belanja Barang Dan Jasa,302805100,
1.17.1.17.15.00.15.009,Pengembangan kawasan desa berbudaya,43745000,
1.17.1.17.15.00.15.009.5.2.1,Belanja Pegawai,3060000,
1.17.1.17.15.00.15.009.5.2.2,Belanja Barang Dan Jasa,40685000,
1.17.1.17.15.00.15.011,Pembinaan dewan kebudayaan,132815000,
1.17.1.17.15.00.15.011.5.2.1,Belanja Pegawai,40320000,
1.17.1.17.15.00.15.011.5.2.2,Belanja Barang Dan Jasa,92495000,
1.17.1.17.15.00.16,Program Pengelolaan Kekayaan Budaya,2159148500,
1.17.1.17.15.00.16.023,"Pembinaan dan penguatan SDM dan kelembagaan nilai seni, tradisi dan budaya",478881000,
1.17.1.17.15.00.16.023.5.2.1,Belanja Pegawai,27891000,
1.17.1.17.15.00.16.023.5.2.2,Belanja Barang Dan Jasa,450990000,
1.17.1.17.15.00.16.026,Pelestarian dan pelindungan seni,41162000,
1.17.1.17.15.00.16.026.5.2.1,Belanja Pegawai,13437000,
1.17.1.17.15.00.16.026.5.2.2,Belanja Barang Dan Jasa,27725000,
1.17.1.17.15.00.16.027,Pembinaan dan pengiriman kontingen seni dan budaya,447483000,
1.17.1.17.15.00.16.027.5.2.1,Belanja Pegawai,48708000,
1.17.1.17.15.00.16.027.5.2.2,Belanja Barang Dan Jasa,398775000,
1.17.1.17.15.00.16.029,Pemeliharaan sarana dan prasarana seni dan budaya,36275000,
1.17.1.17.15.00.16.029.5.2.2,Belanja Barang Dan Jasa,36275000,
1.17.1.17.15.00.16.030,Pengadaan sarana dan prasarana seni dan budaya,1155347500,
1.17.1.17.15.00.16.030.5.2.1,Belanja Pegawai,14380000,
1.17.1.17.15.00.16.030.5.2.2,Belanja Barang Dan Jasa,296587500,
1.17.1.17.15.00.16.030.5.2.3,Belanja Modal,844380000,
1.17.1.17.15.00.17,Program Pengelolaan Keragaman Budaya,3346545000,
1.17.1.17.15.00.17.001,Pengembangan kesenian dan kebudayaan daerah,764969000,
1.17.1.17.15.00.17.001.5.2.1,Belanja Pegawai,68139000,
1.17.1.17.15.00.17.001.5.2.2,Belanja Barang Dan Jasa,696830000,
1.17.1.17.15.00.17.002,Penyusunan sistem informasi data base bidang kebudayaan,76619000,
1.17.1.17.15.00.17.002.5.2.1,Belanja Pegawai,15039000,
1.17.1.17.15.00.17.002.5.2.2,Belanja Barang Dan Jasa,61580000,
1.17.1.17.15.00.17.003,Penyelenggaraan dialog kebudayaan,158019000,
1.17.1.17.15.00.17.003.5.2.1,Belanja Pegawai,30069000,
1.17.1.17.15.00.17.003.5.2.2,Belanja Barang Dan Jasa,127950000,
1.17.1.17.15.00.17.008,Penyelenggaraan festival budaya daerah,1760248000,
1.17.1.17.15.00.17.008.5.2.1,Belanja Pegawai,156721500,
1.17.1.17.15.00.17.008.5.2.2,Belanja Barang Dan Jasa,1603526500,
1.17.1.17.15.00.17.009,Pembinaan dan pengembangan seni budaya daerah dan rekayasa seni,108327000,
1.17.1.17.15.00.17.009.5.2.1,Belanja Pegawai,6237000,
1.17.1.17.15.00.17.009.5.2.2,Belanja Barang Dan Jasa,102090000,
1.17.1.17.15.00.17.011,Penyelenggaraan event khusus kebudayaan dan kepariwisataan,478363000,
1.17.1.17.15.00.17.011.5.2.1,Belanja Pegawai,35608500,
1.17.1.17.15.00.17.011.5.2.2,Belanja Barang Dan Jasa,442754500,
1.17.1.17.15.00.18,Program Pelestarian dan pengembangan peninggalan budaya,339897000,
1.17.1.17.15.00.18.001,"Penyusunan kebijakan pengelolaan, pengembangan dan pelestarian peninggalan budaya",29481500,
1.17.1.17.15.00.18.001.5.2.1,Belanja Pegawai,24106500,
1.17.1.17.15.00.18.001.5.2.2,Belanja Barang Dan Jasa,5375000,
1.17.1.17.15.00.18.002,Pengembangan partisipasi masyarakat dalam pengelolaan kawasan museum dan purbakala,126174500,
1.17.1.17.15.00.18.002.5.2.1,Belanja Pegawai,9904500,
1.17.1.17.15.00.18.002.5.2.2,Belanja Barang Dan Jasa,116270000,
1.17.1.17.15.00.18.003,Pengembangan dan pembinaan museum,62916000,
1.17.1.17.15.00.18.003.5.2.1,Belanja Pegawai,5616000,
1.17.1.17.15.00.18.003.5.2.2,Belanja Barang Dan Jasa,57300000,
1.17.1.17.15.00.18.004,"Pelestarian pengelolaan cagar budaya, situs dan peninggalan budaya",121325000,
1.17.1.17.15.00.18.004.5.2.1,Belanja Pegawai,64485000,
1.17.1.17.15.00.18.004.5.2.2,Belanja Barang Dan Jasa,56840000,
1.06,Perencanaan Pembangunan,248811000,
1.06.1.17.15.00.18,Program perencanaan pembangunan daerah,32542000,
1.06.1.17.15.00.18.018,Penyusunan Renstra SKPD,32542000,
1.06.1.17.15.00.18.018.5.2.1,Belanja Pegawai,6102000,
1.06.1.17.15.00.18.018.5.2.2,Belanja Barang Dan Jasa,26440000,
1.06.1.17.15.00.19,Program perencanaan pembangunan ekonomi,59674000,
1.06.1.17.15.00.19.022,Perencanaan Pengembangan pariwisata,59674000,
1.06.1.17.15.00.19.022.5.2.1,Belanja Pegawai,17514000,
1.06.1.17.15.00.19.022.5.2.2,Belanja Barang Dan Jasa,42160000,
1.06.1.17.15.00.20,Program perencanaan sosial budaya,156595000,
1.06.1.17.15.00.20.009,Perencanaan pengembangan budaya,156595000,
1.06.1.17.15.00.20.009.5.2.1,Belanja Pegawai,62793000,
1.06.1.17.15.00.20.009.5.2.2,Belanja Barang Dan Jasa,93802000,
1.20,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah",446937700,
1.20.1.17.15.00.17,Program peningkatan dan Pengembangan pengelolaan keuangan dan kekayaan daerah,361221000,
1.20.1.17.15.00.17.019,Intensifikasi dan Ekstensifikasi sumber-sumber pendapatan daerah,323717500,
1.20.1.17.15.00.17.019.5.2.1,Belanja Pegawai,179166000,
1.20.1.17.15.00.17.019.5.2.2,Belanja Barang Dan Jasa,144551500,
1.20.1.17.15.00.17.097,Penatausahaan keuangan dan aset SKPD,37503500,
1.20.1.17.15.00.17.097.5.2.1,Belanja Pegawai,23980500,
1.20.1.17.15.00.17.097.5.2.2,Belanja Barang Dan Jasa,13523000,
1.20.1.17.15.00.20,Program peningkatan sistem pengawasan internal dan pengendalian pelaksanaan kebijakan KDH,34237700,
1.20.1.17.15.00.20.018,Penguatan pelaksanaan reformasi birokrasi,34237700,
1.20.1.17.15.00.20.018.5.2.1,Belanja Pegawai,22340700,
1.20.1.17.15.00.20.018.5.2.2,Belanja Barang Dan Jasa,11897000,
1.20.1.17.15.00.26,Program Penataan Peraturan Perundang-undangan,28255500,
1.20.1.17.15.00.26.003,Legislasi rancangan peraturan perundang-undangan,28255500,
1.20.1.17.15.00.26.003.5.2.1,Belanja Pegawai,15700500,
1.20.1.17.15.00.26.003.5.2.2,Belanja Barang Dan Jasa,12555000,
1.20.1.17.15.00.32,Program pengembangan kualitas kebijakan publik,23223500,
1.20.1.17.15.00.32.006,Kajian dan Monitoring Pemberian Bantuan kepada Organisasi Sosial Kemasyarakatan,23223500,
1.20.1.17.15.00.32.006.5.2.1,Belanja Pegawai,6853500,
1.20.1.17.15.00.32.006.5.2.2,Belanja Barang Dan Jasa,16370000,
1.22,Pemberdayaan Masyarakat dan Desa,43320000,
1.22.1.17.15.00.15,Program Peningkatan Keberdayaan Masyarakat Pedesaan,43320000,
1.22.1.17.15.00.15.004,Monitoring dan Evaluasi Kelompok Usaha Masyarakat,19710000,
1.22.1.17.15.00.15.004.5.2.1,Belanja Pegawai,8910000,
1.22.1.17.15.00.15.004.5.2.2,Belanja Barang Dan Jasa,10800000,
1.22.1.17.15.00.15.017,Pemberdayaan pariwisata berbasis masyarakat,23610000,
1.22.1.17.15.00.15.017.5.2.1,Belanja Pegawai,12510000,
1.22.1.17.15.00.15.017.5.2.2,Belanja Barang Dan Jasa,11100000,
1.24,Kearsipan,29626700,
1.24.1.17.15.00.16,Program penyelamatan dan pelestarian dokumen/arsip daerah,29626700,
1.24.1.17.15.00.16.006,Pengelolaan Dokumen SKPD,29626700,
1.24.1.17.15.00.16.006.5.2.1,Belanja Pegawai,20459700,
1.24.1.17.15.00.16.006.5.2.2,Belanja Barang Dan Jasa,9167000,
2,URUSAN PILIHAN,5415496115,
2.04,Pariwisata,5415496115,
2.04.1.17.15.00.15,Program Pengembangan Pemasaran Pariwisata,1980764000,
2.04.1.17.15.00.15.002,Peningkatan pemanfaatan teknologi informasi dalam pemasaran pariwisata,45199000,
2.04.1.17.15.00.15.002.5.2.1,Belanja Pegawai,8019000,
2.04.1.17.15.00.15.002.5.2.2,Belanja Barang Dan Jasa,37180000,
2.04.1.17.15.00.15.003,Pengembangan jaringan kerja sama promosi pariwisata,45624000,
2.04.1.17.15.00.15.003.5.2.1,Belanja Pegawai,11394000,
2.04.1.17.15.00.15.003.5.2.2,Belanja Barang Dan Jasa,34230000,
2.04.1.17.15.00.15.005,Pelaksanaan promosi pariwisata nusantara di dalam dan di luar negeri,537946500,
2.04.1.17.15.00.15.005.5.2.1,Belanja Pegawai,30064500,
2.04.1.17.15.00.15.005.5.2.2,Belanja Barang Dan Jasa,507882000,
2.04.1.17.15.00.15.006,Pemantauan dan evaluasi pelaksanaan program pengembangan pemasaran pariwisata,27980000,
2.04.1.17.15.00.15.006.5.2.1,Belanja Pegawai,18360000,
2.04.1.17.15.00.15.006.5.2.2,Belanja Barang Dan Jasa,9620000,
2.04.1.17.15.00.15.007,Pengembangan Statistik Kepariwisataan,27333000,
2.04.1.17.15.00.15.007.5.2.1,Belanja Pegawai,17433000,
2.04.1.17.15.00.15.007.5.2.2,Belanja Barang Dan Jasa,9900000,
2.04.1.17.15.00.15.012,Pembinaan Pemandu Wisata,21354000,
2.04.1.17.15.00.15.012.5.2.1,Belanja Pegawai,2727000,
2.04.1.17.15.00.15.012.5.2.2,Belanja Barang Dan Jasa,18627000,
2.04.1.17.15.00.15.014,Pengembangan Materi dan Pusat Informasi Promosi Pariwisata,326697500,
2.04.1.17.15.00.15.014.5.2.1,Belanja Pegawai,7533000,
2.04.1.17.15.00.15.014.5.2.2,Belanja Barang Dan Jasa,319164500,
2.04.1.17.15.00.15.015,Penyelenggaraan event budaya dan Pariwisata,948630000,
2.04.1.17.15.00.15.015.5.2.1,Belanja Pegawai,51570000,
2.04.1.17.15.00.15.015.5.2.2,Belanja Barang Dan Jasa,897060000,
2.04.1.17.15.00.16,Program Pengembangan Destinasi Pariwisata,2419963775,
2.04.1.17.15.00.16.002,Peningkatan pembangunan sarana dan perasarana pariwisata,928339575,
2.04.1.17.15.00.16.002.5.2.1,Belanja Pegawai,61822000,
2.04.1.17.15.00.16.002.5.2.2,Belanja Barang Dan Jasa,184127575,
2.04.1.17.15.00.16.002.5.2.3,Belanja Modal,682390000,
2.04.1.17.15.00.16.003,Pengembangan jenis dan paket wisata unggulan,288142000,
2.04.1.17.15.00.16.003.5.2.1,Belanja Pegawai,41517000,
2.04.1.17.15.00.16.003.5.2.2,Belanja Barang Dan Jasa,246625000,
2.04.1.17.15.00.16.004,Pelaksanaan koordinasi pembangunan objek pariwisata dengan lembaga/dunia usaha,78714700,
2.04.1.17.15.00.16.004.5.2.1,Belanja Pegawai,15104700,
2.04.1.17.15.00.16.004.5.2.2,Belanja Barang Dan Jasa,63610000,
2.04.1.17.15.00.16.005,Pemantauan dan evaluasi pelaksanaan program pengembangan destinasi pemasaran pariwisata,27955000,
2.04.1.17.15.00.16.005.5.2.1,Belanja Pegawai,13995000,
2.04.1.17.15.00.16.005.5.2.2,Belanja Barang Dan Jasa,13960000,
2.04.1.17.15.00.16.006,Pengembangan daerah tujuan wisata,498807000,
2.04.1.17.15.00.16.006.5.2.1,Belanja Pegawai,59867000,
2.04.1.17.15.00.16.006.5.2.2,Belanja Barang Dan Jasa,438940000,
2.04.1.17.15.00.16.007,"Pengembangan, sosialisasi, dan penerapan serta pengawasan standardisasi",98156500,
2.04.1.17.15.00.16.007.5.2.1,Belanja Pegawai,13981500,
2.04.1.17.15.00.16.007.5.2.2,Belanja Barang Dan Jasa,84175000,
2.04.1.17.15.00.16.008,Pengelolaan dan Pengembangan Museum Gunung Merapi,499849000,
2.04.1.17.15.00.16.008.5.2.1,Belanja Pegawai,188239000,
2.04.1.17.15.00.16.008.5.2.2,Belanja Barang Dan Jasa,311610000,
2.04.1.17.15.00.17,Program Pengembangan Kemitraan,673453390,
2.04.1.17.15.00.17.002,"Pengembangan dan penguatan litbang, kebudayaan dan pariwisata",59110500,
2.04.1.17.15.00.17.002.5.2.1,Belanja Pegawai,1840500,
2.04.1.17.15.00.17.002.5.2.2,Belanja Barang Dan Jasa,57270000,
2.04.1.17.15.00.17.005,Pelaksanaan koordinasi pembangunan kemitraan pariwisata,201715490,
2.04.1.17.15.00.17.005.5.2.1,Belanja Pegawai,29538090,
2.04.1.17.15.00.17.005.5.2.2,Belanja Barang Dan Jasa,172177400,
2.04.1.17.15.00.17.007,Pengembangan sumber daya manusia dan profesionalisme bidang pariwisata,200077400,
2.04.1.17.15.00.17.007.5.2.1,Belanja Pegawai,29862000,
2.04.1.17.15.00.17.007.5.2.2,Belanja Barang Dan Jasa,170215400,
2.04.1.17.15.00.17.008,Peningkatan peran serta masyarakat dalam pengembangan kemitraan pariwisata,127922500,
2.04.1.17.15.00.17.008.5.2.1,Belanja Pegawai,32490000,
2.04.1.17.15.00.17.008.5.2.2,Belanja Barang Dan Jasa,95432500,
2.04.1.17.15.00.17.009,Forum komunikasi antar pelaku industri pariwisata dan budaya,37593000,
2.04.1.17.15.00.17.009.5.2.1,Belanja Pegawai,8118000,
2.04.1.17.15.00.17.009.5.2.2,Belanja Barang Dan Jasa,29475000,
2.04.1.17.15.00.17.013,Peningkatan profesionalisme usaha jasa pariwisata dan kompetensi profesi usaha pariwisata,47034500,
2.04.1.17.15.00.17.013.5.2.1,Belanja Pegawai,3154500,
2.04.1.17.15.00.17.013.5.2.2,Belanja Barang Dan Jasa,43880000,
2.04.1.17.15.00.18,Program Pengembangan Desa Wisata,341314950,
2.04.1.17.15.00.18.001,Peningkatan Pembangunan Sarana Prasarana Desa Wisata,76371000,
2.04.1.17.15.00.18.001.5.2.1,Belanja Pegawai,3906000,
2.04.1.17.15.00.18.001.5.2.2,Belanja Barang Dan Jasa,72465000,
2.04.1.17.15.00.18.002,Peningkatan Kapasitas Pengelolaan dan kerjasama Desa Wisata,169814500,
2.04.1.17.15.00.18.002.5.2.1,Belanja Pegawai,27553500,
2.04.1.17.15.00.18.002.5.2.2,Belanja Barang Dan Jasa,142261000,
2.04.1.17.15.00.18.003,Pengembangan daya tarik desa wisata,95129450,
2.04.1.17.15.00.18.003.5.2.1,Belanja Pegawai,17086950,
2.04.1.17.15.00.18.003.5.2.2,Belanja Barang Dan Jasa,78042500,
,Jumlah Belanja,19149037310,
