"Judul","Realisasi Anggaran Pendapatan Belanja Daerah",,,,,
"Daerah","Kabupaten Sleman",,,,,
"Tahun",2015,,,,,
"Kode Organisasi","1.17.01.00",,,,,
"Nama Organisasi","Dinas Kebudayaan dan Pariwisata",,,,,
"Kolom",7,,,,,
"No. Rekening","Uraian","Sebelum","Sesudah","Angka","Prosentase","Keterangan"
2,"URUSAN PILIHAN",3309124400,3664004400,354880000,"10.72",
"2.04","Pariwisata",3309124400,3664004400,354880000,"10.72",
"2.04.1.17.01.00.00.001.4","Pendapatan",3309124400,3664004400,354880000,"10.72","Peraturan Peemerintah Nomor 30 Tahun 2015 Tentang Perubahan Ketujuh Belas atas Peraturan Pemerintah  Nomor 7 Tahun 1977 Tentang Peraturan Gaji PNS. PERDA No. 12 Tahun 2010 tentang retribusi tempat rekreasi dan olah raga. Perda No. 5 Tahun 2012 Tentang Retribusi Pemakaian Kekayaan Daerah."
"2.04.1.17.01.00.00.001.4.1","Pendapatan Asli Daerah",3309124400,3664004400,354880000,"10.72",
"2.04.1.17.01.00.00.001.4.1.2","Retribusi Daerah",3129124400,3454004400,324880000,"10.38",
"2.04.1.17.01.00.00.001.4.1.4","Lain-lain Pendapatan Asli Daerah yang Sah",180000000,210000000,30000000," ",
,"Jumlah Pendapatan",3309124400,3664004400,354880000,"10.72",
"2.04.1.17.01.00.00.002.5","BELANJA DAERAH",13375700060,13445038915,69338855,"0.52",
1,"URUSAN WAJIB",4988463470,4995707490,7244020,"0.15",
"1.17","Kebudayaan",4988463470,4995707490,7244020,"0.15",
"1.17.1.17.01.00.00.002.5.1","Belanja Tidak Langsung",4988463470,4995707490,7244020,"0.15","Peraturan Pemerintah Nomor 30 Tahun 2015 Tentang Perubahan Ketujuh Belas atas Pemerintah Nomor 7 Tahun 1997 Tentang Peraturan Gaji PNS"
"1.17.1.17.01.00.00.002.5.1.1","Belanja Pegawai",4988463470,4995707490,7244020,"0.15",
"1.17.1.17.01.00.00.002.5.2","Belanja Langsung",8387236590,8449331425,62094835,"0.74",
1,"URUSAN WAJIB",4877329090,4778945175,-98383915,"(2.02)",
"1.17","Kebudayaan",4457029290,4366353675,-90675615,"(2.03)",
"1.17.1.17.01.00.01","Program Pelayanan Administrasi Perkantoran",743354000,885066000,141712000,"19.06",
"1.17.1.17.01.00.02","Program peningkatan sarana dan prasarana aparatur",458760000,483210000,24450000,"5.33",
"1.17.1.17.01.00.05","Program peningkatan kapasitas sumber daya aparatur",30536400,30536400,"0,00","0.00",
"1.17.1.17.01.00.06","Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan",130960500,130960500,"0,00","0.00",
"1.17.1.17.01.00.15","Program Pengembangan Nilai Budaya",376785475,387637000,10851525,"2.88",
"1.17.1.17.01.00.15.001","Pelestarian dan aktualisasi adat budaya daerah",228295475,239147000,10851525,"4.75",
"1.17.1.17.01.00.15.005","Pemberian dukungan, penghargaan dan kerjasama di bidang budaya",148490000,148490000,"0,00","0.00",
"1.17.1.17.01.00.16","Program Pengelolaan Kekayaan Budaya",802308100,802308100,"0,00","0.00",
"1.17.1.17.01.00.16.002","Pelestarian fisik dan kandungan bahan pustaka termasuk naskah kuno",23277950,23277950,"0,00","0.00",
"1.17.1.17.01.00.16.004","Sosialisasi pengelolaan kekayaan budaya lokal daerah",75842150,75842150,"0,00","0.00",
"1.17.1.17.01.00.16.011","Pendukungan pengelolaan museum dan taman budaya di daerah","taman budaya di daerah",113334500,"0,00","0.00",
"1.17.1.17.01.00.16.015","Peningkatan partisipasi masyarakat dalam pengelolaan kekayaan budaya",589853500,589853500,"0,00","0.00",
"1.17.1.17.01.00.17","Program Pengelolaan Keragaman Budaya",1914324815,1646635675,"0,00","0.00",
"1.17.1.17.01.00.17.001","Pengembangan kesenian dan kebudayaan daerah",394592500,394592500,"0,00","0.00",
"1.17.1.17.01.00.17.003","Penyelenggaraan dialog kebudayaan",20154750,20154750,"0,00","0.00",
"1.17.1.17.01.00.17.007","Peningakatan perkembangan keragaman budaya daerah",995119565,727430425,-267689140,"(26.90)",
"1.17.1.17.01.00.17.008","Penyelenggaraan festival budaya daerah",504458000,504458000,"0,00","0.00",
"1.06","Perencanaan Pembangunan",53573000,53565000,-8000,"(0.01)",
"1.06.1.17.01.00.21","Program perencanaan pembangunan daerah",53573000,53565000,-8000,"(0.01)",
"1.06.1.17.01.00.21.018","Penyusunan Renstra SKPD",53573000,53565000,-8000,"(0.01)",
"1.2","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan",310056500,324679500,14623000,"4.72",
"1.20.1.17.01.00.17","Program peningkatan dan Pengembangan pengelolaan keuangan dan kekayaan daerah",288426000,303049000,14623000,"5.07",
"1.20.1.17.01.00.17.019","Intensifikasi dan Ekstensifikasi sumber-sumber pendapatan daerah",288426000,303049000,14623000,"5.07",
"1.20.1.17.01.00.20","Program peningkatan sistem pengawasan internal dan pengendalian pelaksanaan kebijakan KDH",21630500,21630500,"0,00","0.00",
